gene	logFC_DE_Calu3ser2_S2.12h_mock.12h	logCPM	PValue	FDR
KYNU	0.0207577874981208	5.71256806713243	0.88420028931352	0.952934245331076
PTTG1	0.0397461585312098	6.9470381001307	0.884218195021531	0.952934245331076
CALCOCO2	0.0215386321680494	5.76174659219669	0.88437426609759	0.952997095190163
PLP2	-0.0216284404906941	8.17970879305102	0.884608622442092	0.953144281629968
SCFD1	-0.0225985746017986	5.84128709110472	0.885071963018944	0.953538133216011
UPK3BL	-0.026880407018587	3.92053163250687	0.885191086792292	0.953561094490393
IPO7	-0.0282287836226328	8.48916441501567	0.885290614447745	0.953562943348919
PSMG3	0.0349665835113406	6.1466297245709	0.885540134496042	0.95369722987911
AKT3	0.0219322510501731	6.17330340482933	0.885610936721262	0.95369722987911
ATAD3A	-0.0241182209395565	5.82454261340054	0.886137476042661	0.954054651169847
MAPKAP1	0.0206298473992245	5.97693663735245	0.886324060127891	0.954054651169847
NR2F2	-0.0261003848361272	7.11034837826642	0.88649891786174	0.954054651169847
FAM214B	0.0230730599060657	5.48691031257167	0.886649025933195	0.954054651169847
AGAP3	0.0211699346353564	5.25870907523899	0.886738329447204	0.954054651169847
FAM35A	0.0345947537841429	3.91008712514303	0.887057449704636	0.954054651169847
PCED1A	0.0237300948786524	4.30679778236758	0.887058494172929	0.954054651169847
PES1	-0.0211719049161	7.111852725057	0.887096251075604	0.954054651169847
SSU72	0.0245852303654241	6.48896701881821	0.887109745261043	0.954054651169847
PRKCH	0.0257678188065797	4.55619950289709	0.887120003576322	0.954054651169847
AKT2	-0.0304488722031932	7.17835227711235	0.887170455503724	0.954054651169847
KNSTRN	-0.0237865286244524	5.12558982874679	0.887286250035359	0.954054651169847
MYO9B	0.0330318122536349	5.0222402446593	0.887298092516369	0.954054651169847
TNFSF12	-0.0348429903191936	3.24044392276015	0.887390998319091	0.954054651169847
ATXN10	0.0254976044435874	7.3008978408498	0.887410767956527	0.954054651169847
PPARD	-0.0316139100066653	4.94044562208699	0.887515159007363	0.954061669992588
ASCC1	0.0216988480857417	5.92603904942588	0.887736522685697	0.954190546973419
SHTN1	0.0219594201527199	4.54515921280227	0.887851544080841	0.954190546973419
GNPAT	-0.0209184816702275	5.88357050504695	0.887928673929926	0.954190546973419
CSTF2T	0.0238797722754297	5.61751005289708	0.888289260572017	0.954384747584334
GNL1	0.0209555714386481	7.07480161508976	0.888339286362476	0.954384747584334
SRPX2	0.024590628164549	3.89434863857973	0.888403075631124	0.954384747584334
UCK2	-0.0193086846569641	6.3820359219302	0.888836814797384	0.954745494431434
SMIM19	-0.034631959037624	4.372241177976	0.888942787087666	0.954754129262714
TRUB2	0.0202449371006739	4.77459428297709	0.88908306373509	0.954799602153932
PKP3	0.0281796980226752	7.5880254994524	0.889194455943762	0.954814049013739
RNF26	-0.0282825222444763	5.98189452085187	0.889425421145229	0.954956875632691
PPIL2	-0.0248497868842154	5.14655952017171	0.889677689481508	0.955122540992757
PAGR1	0.0243455423401312	6.32676666277113	0.889847721378882	0.955199893825448
MPRIP	0.0235862588432357	7.72389796023169	0.890145026246118	0.955413834732292
DNTTIP1	-0.0215679759799856	5.85096253147463	0.890331542844607	0.955508829941884
PGAP2	-0.0190282637777147	5.12620252152697	0.890466965772081	0.95554897625889
UAP1	0.0192781865352992	5.82926054822098	0.890580313410591	0.955565427629304
ATP5E	-0.047051461138675	8.70258433222861	0.890794339052694	0.955596543347348
WDR55	0.0247932152171758	4.80777721243804	0.890849731478156	0.955596543347348
ORAI1	0.0228527712869461	4.92065975472006	0.890903372908406	0.955596543347348
CBS	-0.0319501027988043	6.19304163799022	0.891221116191426	0.955832196012125
MRPL14	-0.0332367425758099	7.36209834192878	0.891469024521405	0.955992907277437
MICAL2	-0.051444323927165	8.22345014866935	0.891785619588533	0.956185409608499
RHPN2	-0.0229048973017758	5.86153847141642	0.891844694796397	0.956185409608499
MTMR1	-0.0276184182651495	5.73451996019449	0.892053471126245	0.956304078514379
TBL1X	0.028425986297418	4.52157292225466	0.892187216463348	0.956342295030366
FBXW2	0.0225548233338343	5.32005855250861	0.892388384747632	0.956452766370346
LOC102724814	-0.0314034936768998	4.98526489701785	0.892768520443474	0.956738738321725
ATP2A2	-0.0355094654481839	8.56677833990486	0.892851476177152	0.956738738321725
PABPC4	-0.0196682082850454	6.8948487711157	0.89306853993578	0.956855114281779
PLA2G16	0.0270985188207635	8.97659486796372	0.893173378009166	0.956855114281779
APOBEC3A_B	0.0327934737864957	3.5466110360428	0.893437524116344	0.956855114281779
IRF3	-0.0205560972603073	6.9441053136758	0.893480921948478	0.956855114281779
AGGF1	-0.0196630993100524	5.83022227851197	0.893561283298064	0.956855114281779
MEIS3P1	0.0264886073281673	3.94770618735092	0.893594787104463	0.956855114281779
PHF5A	0.0200590728968473	6.18313845182234	0.893647124375382	0.956855114281779
EIF3K	-0.0353055021865016	8.10078963203847	0.893885372878353	0.957005106544153
WDSUB1	0.0278554348624291	3.36732552342835	0.894162490579133	0.957058698841151
MROH1	-0.0329062694670811	5.51775154670598	0.894162554599669	0.957058698841151
PACS1	0.0296779518518956	5.38615246043319	0.894231837048478	0.957058698841151
MAP4K2	0.0252144773130616	4.58404106797989	0.894328110210574	0.957058698841151
PPP3CB	0.0183986435817797	5.25753272757852	0.894505963632662	0.957121133969946
TFG	-0.0238137016055671	7.33190927790897	0.894582805696395	0.957121133969946
SKI	-0.034073170175859	4.8047005860137	0.89505475739016	0.957520995259154
ABHD17C	0.0251765177227862	5.97354183785785	0.895580251859185	0.957881843761016
DFFA	-0.0184610643013633	5.10698049731166	0.895588573790303	0.957881843761016
LYRM1	-0.028719140781841	3.84548089467849	0.896688533913022	0.958953106309571
FARP1	0.0193547114991706	4.77161536540089	0.896930088998662	0.95910622328046
PARG	0.0217344705620068	4.83198259403601	0.897469916763266	0.95957822093936
YWHAG	0.0252338451724315	7.45214199795514	0.897662551896711	0.959678936115915
PIGV	0.026836113644358	3.42991676413247	0.898267594993525	0.960220480657004
SLC25A39	0.019452695050557	7.8940792588633	0.89853053011404	0.960396243622604
HGH1	-0.0257693753922732	7.0489689628353	0.898696228723766	0.96046804799693
ZNF609	0.0312370321866794	6.07723211429258	0.898807007937996	0.960481148787408
ARL16	-0.0347651030801264	4.68629043356485	0.899080028577942	0.960667601776234
ATF1	-0.0201453805889821	4.61585947198213	0.899602840541231	0.96104340773781
ADAM15	-0.0226960139104604	6.34325461604519	0.899628899273285	0.96104340773781
SLC38A2	-0.0191799356306702	7.00668827753622	0.899867928693898	0.961047215547007
TNKS1BP1	-0.035315667553892	7.2803848805682	0.899897248489817	0.961047215547007
NINJ1	0.0309634811573287	3.48863752688038	0.899928200915851	0.961047215547007
DNASE1L1	0.0199932310889999	6.08362260642536	0.90010366636737	0.961129314722398
NAGPA	-0.0302139179257059	3.758545501298	0.900660131183543	0.96157786484877
GGPS1	0.0210617978039433	4.84819418653658	0.900721003364342	0.96157786484877
ACVR1B	0.0287405922485847	4.09873339078229	0.900871671432547	0.961633409043677
MIS18BP1	-0.0203334061085388	4.83179075216679	0.900993135824755	0.961657771092133
POLDIP2	-0.0175229571210776	6.68327173629079	0.901248038908936	0.961727790150203
SEMA6A	-0.0243595230547498	4.66223076715802	0.901314604880876	0.961727790150203
C1orf174	-0.0285259758172902	3.62848380613866	0.90145661120364	0.961727790150203
UNC13D	-0.0224790781432705	6.80376400009143	0.90150288885319	0.961727790150203
CACNB3	-0.0249798918264448	3.97238841769674	0.901551982170756	0.961727790150203
ZDHHC18	0.0182028113577191	4.61842396218661	0.901906872230602	0.961970007438651
SLC7A5	-0.0292255923285064	8.48779835851005	0.902066263155062	0.961970007438651
LPXN	0.04412999539143	2.94314313383166	0.902109940720675	0.961970007438651
NSMCE2	0.0201363449241229	5.66876669070136	0.902173738641049	0.961970007438651
FAM234A	-0.0238432006647596	5.90703260798499	0.902418910664649	0.962126198607794
OGT	-0.0197499663309979	7.33035182875453	0.90255495328764	0.962166018545785
MMD	0.0222756507011053	4.33050421499264	0.902802749617397	0.962324951456375
SNAPC2	0.0276901564367599	3.81856782626578	0.903022249040715	0.962440777275376
FDCSP	0.0353957653679708	9.01251125288671	0.903108855320047	0.962440777275376
BMP6	0.0379199725395594	3.90384974579921	0.903649349060306	0.962867536686455
TROAP	-0.0236461363330669	4.19113995768438	0.903826848317229	0.962867536686455
CCDC85C	-0.0180295937453325	6.22704825734229	0.903899749453722	0.962867536686455
MRPL1	0.0270042931214233	5.09136558900524	0.903904369243454	0.962867536686455
CBSL	-0.0289571884624267	6.05855801428331	0.904091214756755	0.962961351760472
RAB11FIP1	-0.0207211884757353	8.14053471859528	0.90426184758697	0.963013015587978
CAPRIN1	-0.021968286276184	8.63720744360137	0.90446540557965	0.963013015587978
EED	0.0238563834220199	4.95801838119989	0.904519390916452	0.963013015587978
TSPAN33	0.0286034946698517	3.50985274668326	0.904534842931492	0.963013015587978
POLDIP3	0.0201210979703673	6.41955209165531	0.904797753937055	0.963105279390972
WIPF2	0.026859890166241	7.98585291797405	0.904885026601154	0.963105279390972
STARD3	-0.0176977367039332	10.6258722640231	0.905007464241947	0.963105279390972
MDP1	0.0354952208906066	3.78182815727412	0.905016664734916	0.963105279390972
CSNK2A3	0.0344937800882648	4.09198382926901	0.905148862801314	0.963140827706833
KLHDC8B	-0.0293299064807962	3.5241320107079	0.905267786366851	0.963156841809728
CRK	0.0202588008839464	5.8622267511539	0.905361503574146	0.963156841809728
METTL21A	-0.0188674678351748	4.44572110949299	0.905572854380478	0.963276569269534
RNF220	-0.0194156950357736	5.79893049869189	0.905958720195388	0.963564066029912
LIMK1	0.0295434905126915	5.48146768006545	0.906232485415617	0.963564066029912
VPS36	0.0176494938817734	5.342979032915	0.906232494851528	0.963564066029912
ICA1	0.017112129740255	5.96405711016857	0.906238477939098	0.963564066029912
CHMP2A	-0.0341242538646396	7.32119461897946	0.906541897540028	0.963664935426336
KRT14	0.112739135134363	2.47977090053502	0.906577586028716	0.963664935426336
FAM120A	0.0221076368812511	6.86716433310371	0.906629888986599	0.963664935426336
MGAT1	-0.0184891471821276	6.99404328397577	0.906952380648461	0.963799477467061
EPHB2	-0.0239918747261369	6.10715463008559	0.906981525941306	0.963799477467061
FBXO45	0.0174416962144818	4.93152025264441	0.907053052185894	0.963799477467061
ABCC5	0.0194386499824213	5.67549664827921	0.907621322023528	0.9642981983879
JRKL	-0.0214194612069718	4.77993102007976	0.907836608726259	0.964301316380443
PPCDC	0.0301569950449894	4.0108864977613	0.907891677212642	0.964301316380443
STXBP2	-0.0183963640049279	6.13617710872287	0.907995377991348	0.964301316380443
PMPCB	0.0184693508574152	5.69593762776449	0.908134061988619	0.964301316380443
SLC35C1	-0.0191233066382364	4.67729785414163	0.908216652792307	0.964301316380443
PYROXD1	0.0183790467029935	5.50079564567983	0.90821773381939	0.964301316380443
STK11IP	0.0205330190306414	4.49566891250337	0.90849577621128	0.964491486691035
CEP250	-0.032475686601144	5.24846120593538	0.908902397054468	0.964791903664547
UXS1	-0.0168369837308347	6.52061640765779	0.908976678137128	0.964791903664547
EPHA1	0.0236402670472736	5.08415925505788	0.909755352636444	0.96551327377016
PLRG1	-0.0160850765412243	5.9911799987496	0.910003545075596	0.965671553384346
ZNF358	0.0234461591682239	4.30306031117231	0.910457337027581	0.965964601685735
LIG3	-0.0193877228373391	3.98344436704637	0.910477866949453	0.965964601685735
ATP11C	-0.018366210223527	4.54518635883435	0.910663789479883	0.966056722920499
TUBB6	-0.0182230396191811	7.29641270661158	0.911367051655548	0.966649239964149
ANKRA2	-0.0314234396488638	3.47090800535685	0.911558935027068	0.966649239964149
TBC1D22A	-0.0190983489733404	4.83425993812382	0.911587316481011	0.966649239964149
RANBP3	0.0210487554246561	5.40120840958765	0.911618946787402	0.966649239964149
HERC2P2	0.0248768183917877	4.4549412690833	0.912064081141128	0.966899832005516
LAMA5	0.0280943321740081	8.2274000866865	0.912186868695552	0.966899832005516
MLLT6	-0.0308929787153111	7.56836671748837	0.912195946828927	0.966899832005516
PSMC3IP	0.0172949867589114	5.39764948259491	0.912251990438684	0.966899832005516
WDFY1	0.0163116986280014	5.93665303656547	0.912425693529658	0.966907678335521
PRRG4	-0.0230542431250226	5.65144422677188	0.91246721728818	0.966907678335521
GATB	-0.0179177433636076	4.08971277174656	0.912716177606263	0.966907678335521
NDUFA9	0.0191025462000863	6.79423384887624	0.912719621799411	0.966907678335521
SPTBN2	-0.0299975281824509	5.74854314334978	0.912755294258057	0.966907678335521
NCKIPSD	0.0154398458013903	4.88210450435024	0.912864589625507	0.966918392466217
ST13	0.017120328311124	8.48787027110663	0.913069890988729	0.967030784057482
METTL23	0.0211963492219297	5.74296350341538	0.913173858186564	0.96703584004571
MCM7	-0.0165127842160101	7.48089059933104	0.913422204817361	0.967193773733513
RNF208	-0.0434830569159953	1.93690867970047	0.913590057336937	0.967266449715226
CABIN1	0.0249397719629343	5.17922122284572	0.913701091635027	0.967278959968496
KIAA0141	-0.0161489850315004	5.37942306742502	0.913825449520193	0.967305570833046
MAN2A2	-0.0262925436268883	5.23083382094136	0.914760446009471	0.968190162647523
CLN6	0.0219572628789965	6.15073632219707	0.915018459467053	0.968320857405061
ADCK5	0.0192142765814698	4.95814973458314	0.915082578651434	0.968320857405061
RPS29	0.0346908911828934	9.01433949881259	0.915442274308152	0.968596346020206
KRTCAP2	-0.0170648460701993	5.57161786583216	0.91554578896787	0.968600748415384
FBLL1	-0.0279118705007853	2.62929725910731	0.915790679146387	0.968666408122072
HOMER2	0.019305969548029	5.11576819597425	0.915865892012707	0.968666408122072
ELP5	0.0222363335428029	4.63014110402961	0.915967858794031	0.968666408122072
SUGP2	-0.0179897562116293	5.36541638382582	0.916041717393799	0.968666408122072
GYG1	-0.015896906065724	5.77679512113517	0.916128459232515	0.968666408122072
FOXP4	-0.0252426783405981	4.89239637011649	0.916301713948219	0.968666408122072
LEO1	0.017310503846794	5.0722115437158	0.916395902877763	0.968666408122072
CDC42BPB	0.0280200682217377	6.75354992442519	0.916448581992262	0.968666408122072
DCUN1D1	-0.015013658787087	6.67935756290201	0.916502097499025	0.968666408122072
DDX12P	-0.0236742477395984	5.06554033262125	0.916710592352355	0.968708329302454
SIPA1L3	0.0255878528200468	5.58065077339345	0.916740490936962	0.968708329302454
FAM122B	-0.0172279400567758	5.22361481822413	0.917111319273856	0.968928893427408
GNPTAB	-0.0195537029261221	5.06390851162774	0.917229498922847	0.968928893427408
CLDN4	0.0156075065438295	8.43457256122254	0.917329984874796	0.968928893427408
GALT	0.0211853829139375	4.10699019780391	0.917346772626421	0.968928893427408
AP1G2	0.0184558256419552	6.03440695844378	0.917450423916863	0.968933396464684
GABARAPL2	0.0260400305564985	6.3190322882735	0.91759859748833	0.968952974107277
RPL36A	0.0356057299024678	8.94921887280611	0.917667741299876	0.968952974107277
CEP131	0.021747571793841	4.46781690283617	0.917822631675603	0.969011569872802
POLR2J4	0.0210991652920382	5.09067797646508	0.917948134281443	0.969039129519197
H2AFJ	0.0258934492349437	6.28806873104627	0.918467018515514	0.969203489500335
CCNE1	-0.0221856967311765	3.77251122677722	0.918571521787623	0.969203489500335
CYB5R2	-0.0151226755872161	4.94609055219826	0.918579383811767	0.969203489500335
GSTP1	-0.0183487159700185	8.9704627951269	0.918607248142205	0.969203489500335
MESDC1	0.0152421195739384	5.71564922967549	0.918718235413382	0.969203489500335
FAM134A	-0.0162070044908567	6.16445992897717	0.918790600762809	0.969203489500335
GSK3A	-0.0175096184271042	6.44603803541014	0.918856169426564	0.969203489500335
SEC11C	-0.0327524050049139	6.26406221347494	0.91892828548982	0.969203489500335
PARN	0.0152094566098605	5.21376116686463	0.918998569795989	0.969203489500335
POLR2L	-0.0330230982492157	7.14166926807579	0.919298538507224	0.969405825785244
CNTD1	0.0300134267186544	5.54289250545662	0.919390936770254	0.969405825785244
STK32A	-0.0149980892937506	5.52152080564584	0.919488734335434	0.969405825785244
SLC41A1	0.0227527750657517	4.98862611251104	0.919809450729074	0.969462646648839
DVL1	-0.0161348026287493	6.84646410338342	0.91993699494706	0.969462646648839
VHL	0.017858432828964	5.58727425638206	0.919993832642745	0.969462646648839
STARD10	0.0225900571330669	6.03575842734389	0.919998901450188	0.969462646648839
OTUD5	0.0157882322377934	6.3254000685501	0.920067976955139	0.969462646648839
MTX2	-0.0192869216653192	6.09137868918486	0.920143398431948	0.969462646648839
STX6	-0.0145618815232146	5.61515848333978	0.920267551626804	0.969462646648839
AFAP1L1	0.0198071808112823	4.00059467190431	0.920338167477178	0.969462646648839
PTBP3	-0.0152410433572744	6.58422322031085	0.920667282399674	0.969704552302768
KCTD21	0.0201452220727214	3.97259815018993	0.920835954191119	0.969777435174378
C21orf2	-0.023770948558927	3.42898128997643	0.921239581158418	0.970015316547072
UBE2E4P	-0.0206523968233807	4.15214007927234	0.921407620071102	0.970015316547072
SLC12A9	-0.0154794669663544	5.15307330342958	0.921423924125728	0.970015316547072
LZTS2	0.0197465974365005	4.35327792578614	0.921471957883411	0.970015316547072
CPSF6	-0.0141219239963255	6.78453466581838	0.921559325249665	0.970015316547072
KNTC1	0.0210413513005271	5.3727055541908	0.921778554630675	0.970141328845347
ANG	-0.0427296362888039	2.78320642237308	0.922537732049152	0.970733903948265
CCT4	-0.0200722420931625	8.41837005796928	0.9226416062305	0.970733903948265
PARVA	-0.0186877455913217	5.09564997602304	0.922651097320017	0.970733903948265
LOC642423	0.0405292522006486	5.23749975707728	0.922739879771112	0.970733903948265
LSM6	-0.0255470150171278	4.83473144839052	0.922944320036281	0.970751202151723
SLC35E1	0.0142698276871259	5.29350182235471	0.922955471611891	0.970751202151723
TUBG1	-0.0166986748788532	6.35924747775161	0.923178355330207	0.970880883075964
CARS2	-0.0268199252034171	3.13658915371344	0.923318061726925	0.970923070194778
ARHGAP18	0.0141390847074123	7.39176783074752	0.923781560865403	0.971269242891955
CHTF18	-0.017923375913107	5.8286886514762	0.923880288057666	0.971269242891955
LIMS1	-0.0139849501789719	6.39478674699892	0.923946144074263	0.971269242891955
NAF1	-0.0290841010102406	3.68293181486324	0.924168113779491	0.971397837330054
C2orf44	-0.0255699313828753	4.03308001203933	0.92431006542594	0.971442305717711
C8orf88	0.0261384476694662	4.22625692651395	0.924831981224849	0.971702088921591
C11orf95	-0.0156906654662031	4.97068292756966	0.924861898313407	0.971702088921591
RFWD3	-0.0169283337096139	5.82618809556742	0.924926255764262	0.971702088921591
NUDT17	-0.0243926771587843	2.09297609220604	0.924955932423056	0.971702088921591
FAM217B	-0.0152178768858811	4.7356662915633	0.925954226305788	0.972646024378314
MTMR6	0.0130671976283428	4.57285903634516	0.926121109909268	0.972655988900317
RPP25L	-0.0178850142619884	4.57320784634404	0.92631248239145	0.972655988900317
MRPS36	-0.016403552940385	5.41294945076945	0.926324468346107	0.972655988900317
SF3B4	0.023706527908358	6.8266431419101	0.926615446300995	0.972655988900317
STARD3NL	0.0158690534270214	6.98926199662957	0.926629906162099	0.972655988900317
ARF5	-0.0198288690708181	7.31928637259249	0.926649512081033	0.972655988900317
SUPT20H	-0.017435298068454	5.01887275901193	0.926662101231526	0.972655988900317
PPP2CA	-0.0136427809733882	8.32774982503078	0.926811024449917	0.972707576419663
SYMPK	0.0132953369561933	6.81008185850846	0.92692327469433	0.972720667921961
CXorf40A	-0.0202475269271299	4.94394779127193	0.927226751111283	0.972934409276062
ERAL1	0.0136391032725507	5.83951702749807	0.927475477710421	0.973090662096308
MON1B	-0.0160411356351238	5.19035384291944	0.927620029808648	0.973137595029002
L3HYPDH	-0.0140379233982198	3.54696089900534	0.92779589486121	0.973139566132444
DBR1	0.0135620181179392	5.38490379658721	0.927821547563962	0.973139566132444
POLR3GL	0.0259017288252677	3.94248222956207	0.92805775173969	0.97328259699981
NIT1	-0.0156528365700372	5.37129311319852	0.928250438933119	0.973290488610792
DDR1	0.023283642719648	9.36007251230054	0.928264946466627	0.973290488610792
HINT1	-0.0220710379069016	8.30272074310003	0.92860694019179	0.973534152710786
RIPK3	0.0259422449630927	2.94193510162325	0.928740524015843	0.973534152710786
LSR	0.0144794605266171	9.23157266393491	0.928796918080113	0.973534152710786
UBE4B	-0.0211560219285266	4.57202772177126	0.929267704978685	0.973819968371095
CCT3	-0.0131111060564602	9.37041255781801	0.929269377962488	0.973819968371095
COX5A	-0.0239696602231022	6.89377176814291	0.929438907746028	0.973892939769564
MTX3	0.0169384589742176	4.8145120029743	0.92957500495066	0.973930867626436
WDR44	0.0140314758242258	4.47031666974106	0.929943830294672	0.974212594191141
C5orf66	0.0172743931630556	5.16348376784371	0.930249904211935	0.974428528651784
LOC105371430	0.0694750146938226	0.753739806088798	0.930708866458158	0.974804548678619
PYCARD	0.0240321407472861	4.12915940800384	0.930856163530207	0.974816126530752
ZKSCAN8	-0.0250584695173582	4.91311358244707	0.930919903374839	0.974816126530752
SCAP	-0.0130811203484202	6.19554914624325	0.931090020281245	0.974889550823957
PFKFB3	0.0172192634302779	8.54734721303631	0.931559756885601	0.975276639806457
PRSS8	0.0203025002933177	6.36641689726938	0.931946446471753	0.975576710689694
HIST1H2AC	0.0174995213238049	3.17331771962465	0.932211323185146	0.9757492151312
TK2	0.0171138162578552	5.12737055731821	0.932486729988103	0.975831316168183
CCDC43	-0.0136953202742289	5.77985445281237	0.932514365910454	0.975831316168183
ST13P4	-0.0148279421915515	4.5467608626772	0.93261412255276	0.975831316168183
C4orf33	0.0267865191758998	2.98360027859437	0.93269014299468	0.975831316168183
PLXNB3	-0.0225560516563336	4.93580249826203	0.932943879611129	0.975931273933632
CDK5RAP3	-0.0124603741649624	7.3326884149405	0.93298589322612	0.975931273933632
LGALS8	0.0148261570259109	5.83173322456038	0.933394460569437	0.976195889631109
CAPN8	0.0148149449823822	4.79549236913286	0.933463310355626	0.976195889631109
NSMCE1	0.0219059188422572	5.64381859606111	0.933539263414794	0.976195889631109
PAFAH1B1	0.0119045988437121	6.787225532468	0.93404726365048	0.97642422105102
FUT10	0.0214938633598411	4.26209686345538	0.934049847000923	0.97642422105102
MRPS5	-0.01325231053872	6.51072869699015	0.934173183614839	0.97642422105102
OGDH	0.0158934520218667	6.78521154022398	0.93435895516967	0.97642422105102
MRTO4	0.016361878413324	5.90949657323408	0.934495856558387	0.97642422105102
HIGD2A	-0.0196958379706245	5.8935823683466	0.934500576973341	0.97642422105102
TBCA	-0.0235921222522508	7.89304008655051	0.934513432937909	0.97642422105102
PLOD3	0.0157129890508973	6.28179246069691	0.934620180881359	0.97642422105102
MFSD9	-0.0179076178714119	4.57241332576456	0.93465902460233	0.97642422105102
TP53RK	-0.0144748445541323	5.23602917320324	0.935011546569977	0.976687835370268
TNPO3	-0.019222886945339	5.97498306442651	0.935701172948593	0.977303485652007
MIR614	-0.0345104355623784	1.01137611153928	0.936096301491054	0.977611445445772
LRRC14	0.0118896793520147	5.96004214370446	0.936331936534134	0.977752790196152
TMTC2	0.0149292725586229	4.73418364556136	0.936849439012	0.978103936793085
HDHD2	0.0128232362145748	4.49697702266812	0.93699665673273	0.978103936793085
TOMM20L	-0.0425276098575909	0.866566299807382	0.937006215145216	0.978103936793085
SAV1	0.0153810480714306	4.55855365718665	0.937104598926223	0.978103936793085
ZNF76	0.0168785359558717	5.31938720240894	0.9372449789332	0.978103936793085
SNAPIN	0.0117947396645374	5.42835524205151	0.937270179251308	0.978103936793085
FDX1L	-0.0221282601373023	4.06236739770786	0.93756753478727	0.978225003350957
BLCAP	0.0152989669731004	6.56319580155197	0.93758687366	0.978225003350957
DBNDD1	0.017650532108759	5.53111361711914	0.938107165511722	0.978599956487032
C7orf55	-0.0273531309668885	3.21248987851613	0.93814700926534	0.978599956487032
ARFGAP3	0.0143815214481036	5.45560283921706	0.938543238275617	0.978908530004172
RPS6KA4	0.0196793815115813	7.03203431896639	0.939177322631579	0.979341378203881
OXLD1	0.0130582620417002	5.27754076896372	0.939245667963538	0.979341378203881
INTS4	-0.0135304676939221	5.25251345729519	0.939259604698563	0.979341378203881
TARS	-0.011744526700022	7.58997945771346	0.939480851150255	0.979467310219638
STK4	0.0134428498409128	5.61529270168058	0.939801860023394	0.979646225045038
NIPSNAP3A	0.0117791108676474	3.54228067278351	0.939853435516078	0.979646225045038
GPR137B	0.0141004117314708	2.86728509248009	0.940226944158501	0.979930775989012
RNASEH2B	-0.0154664264895232	4.24725347463456	0.940553587745973	0.980166427251255
TKT	0.0124896402452113	9.21202013455747	0.940679272519693	0.980192628024207
ZFP91-CNTF	-0.0198175664362664	5.2963994292471	0.940801968982921	0.98019388951901
TACO1	0.0152458863727204	4.47359428652473	0.940881569198779	0.98019388951901
KLHL7	0.0111642050163635	5.67293537282661	0.941100952179667	0.980254945617359
ZFPL1	-0.013829370831848	5.68627711025521	0.941141275102931	0.980254945617359
TRABD	-0.0121360569653023	6.03748460325933	0.941377603620627	0.980396352707776
P4HB	0.0161235600633586	9.52501217390226	0.941720013375365	0.980648195940658
EML2	-0.0161583552700888	5.56068005347381	0.941932634074288	0.980764845625359
HSPA1L	-0.0199550664412204	4.5081286961875	0.942312667130925	0.981055765896987
TPCN2	0.0161679881183986	4.86574537585328	0.942554715509891	0.981122881627663
RSPH3	0.015941394975523	2.92521539932049	0.942578408998327	0.981122881627663
LINC00667	-0.017077854749063	3.99431930871166	0.942706733181487	0.981140199369819
PLEKHA6	0.0179148356877562	5.46652260412167	0.942796326566465	0.981140199369819
ITGA3	0.0206624330459834	9.46035635615981	0.943038238971978	0.981287201594387
DDX19A	-0.0101798414534368	5.98018324119815	0.943733111154337	0.981833858761906
MED27	0.0154646466529696	3.97557728390253	0.943765010817297	0.981833858761906
TMEM60	-0.0175134983573867	3.69422634389663	0.943952030749468	0.981923639327419
GCA	0.0116543336122439	5.98445729145344	0.944793531130554	0.982557975216019
MZF1	0.0225536723412255	3.45941807671718	0.944859262951115	0.982557975216019
PRRG2	-0.0120767642332274	4.73978651523018	0.944891438681394	0.982557975216019
FAM107B	-0.0109474863885725	6.20074494477779	0.944964978523479	0.982557975216019
POLR1A	-0.0254229911249947	5.39095038285445	0.945445639018445	0.982952920421331
HSPA1A	-0.0115426162698647	10.7417979166297	0.945767246947604	0.98318243660612
RAB14	0.0109447900214481	6.18777408791423	0.946458618709259	0.983768977925264
LOC105371038	-0.061704981664551	0.83780951989326	0.946533286792386	0.983768977925264
RTN4IP1	0.0141236082873239	3.95498288192848	0.946832105991516	0.983960546976155
PLEKHJ1	-0.012157133772224	5.49271318533416	0.946919463712205	0.983960546976155
CSNK2A1	-0.0126638783207071	6.19656019224232	0.947189420048507	0.984111491875901
GSKIP	0.00980536781019313	5.49419101984948	0.947266616038922	0.984111491875901
VAV3	0.00983022886835657	6.43081348050693	0.947417926259563	0.984163810666434
POLE4	-0.0165938120949522	5.25516288507776	0.947706650528107	0.984315498931111
TMEM55B	0.0118461800406744	5.14500446243429	0.947765882497316	0.984315498931111
ST3GAL1	-0.0135937824309844	7.29378271290764	0.948351983506431	0.984760717415187
FAHD2CP	0.0225745547649138	1.45386648024566	0.948396592041358	0.984760717415187
TOR1A	-0.0106338386680378	5.50147885903534	0.948505386419533	0.984768797891803
MIR31HG	0.0110757012551421	5.10657317894606	0.948639157918282	0.984802805936038
CTDSPL2	0.012260092539276	4.73138877832811	0.948747279641944	0.984810181987789
TMEM87A	0.00894255243394149	5.63232495011667	0.949204432437152	0.985179816015096
NSMCE3	-0.0204158060361438	3.14878142168387	0.949763625446894	0.985367731587991
MT1G	0.0338209803381817	1.85122259158938	0.949894270903763	0.985367731587991
C11orf80	0.0115659259136619	4.93811345562487	0.949937774435024	0.985367731587991
BCAM	-0.0147629885337306	4.31191323210981	0.949965849816097	0.985367731587991
YWHAB	0.0122000957777573	9.07501266253693	0.950036688467675	0.985367731587991
