gene	logFC_DE_Caco2_S2.24h_mock.24h	logCPM	PValue	FDR
ANAPC13	0.0388474788739712	5.77909483771435	0.576556330936832	0.730893858156399
TCFL5	-0.0339112487660178	5.36868192437934	0.576956789389199	0.731262743639594
TMEM110	-0.0546808257458837	4.60191458755484	0.576975467140502	0.731262743639594
ZDHHC3	-0.0326780149500744	6.87727411247405	0.577103429656211	0.731308299302209
GLI4	-0.183312211521092	2.0486130983564	0.577139564690703	0.731308299302209
PRPF40B	0.0666676168251628	3.90237414874266	0.577315758653816	0.731450350079485
LOC100506321	-0.239093131923938	1.47173171088166	0.577646300622612	0.731787904207555
ADSL	-0.0300982958037728	7.07407683894354	0.577979689421087	0.732118575654355
LRFN3	-0.0949362133858386	3.76764232502596	0.57803561598365	0.732118575654355
ITPR3	-0.0309364950637139	8.49537823206462	0.578125754943191	0.732151491474327
MRPL17	-0.0397182315582305	6.45116305132363	0.578463716427269	0.732494185901098
LAMTOR3	-0.0562032510263596	4.51575717528878	0.578524716701349	0.732494185901098
C15orf48	-0.252431340836346	2.95784008326109	0.578912929329429	0.732848991668566
SHROOM2	-0.0673849279032387	4.45447091534824	0.578933366238832	0.732848991668566
DCP2	-0.0545196582770623	6.26706287734345	0.579079337620121	0.732952476462065
ABCD3	-0.0331368508401011	7.17692163314676	0.579192120608985	0.733013935740779
DTYMK	-0.0408927254189773	6.00448557154525	0.57926682928464	0.733027200645924
HIST1H2AC	0.199180562648172	1.98397676093811	0.579388993227122	0.733100507727399
NCBP3	-0.0454559368993076	5.37919639350465	0.579652512349747	0.733194259021783
CPSF1	-0.0325036201054743	7.22154982009906	0.579654386063675	0.733194259021783
HSPA4L	0.0577409735447463	5.05917308675858	0.579655813471791	0.733194259021783
GBF1	-0.034435540995701	6.41563394887181	0.579885805619679	0.733403889576396
ZCCHC14	-0.0492218132250872	5.97044090419694	0.580081788352407	0.733570465425597
PCSK5	-0.066780616792331	5.4198845976503	0.580256034023257	0.733709518757748
TBC1D12	0.047191046942636	3.96885428134154	0.580646608286122	0.734122049448268
POLR2M	-0.0293856245350526	6.28183068383366	0.580918875230412	0.734384927226927
NCMAP	0.594688939584332	5.48848416795312	0.581206360914117	0.734589999561542
LYN	-0.0560430401062689	5.01276306134948	0.581209821785747	0.734589999561542
IRF2BP2	-0.0313815749435049	6.65973912787152	0.581528149945105	0.734910948435775
TBC1D3F	0.0885445819679791	6.36142083504911	0.58233993432133	0.735855366520077
PYCRL	-0.0667188834847494	5.4793607428433	0.582509964607485	0.735988733097003
PDE7A	-0.0333772650987429	4.7869883506442	0.582611478306991	0.736029656860564
FBXL6	0.0582216737764333	5.2314918496923	0.58267133529617	0.736029656860564
IFITM3	0.778205987965799	6.9529861901518	0.582870465041698	0.736199714201073
ZNF226	-0.0603794348949346	3.97093342064632	0.583021106276171	0.736308496838546
CTDNEP1	0.0408630149983421	6.07286147277495	0.583132268086317	0.736367401600922
C7orf43	0.068184719511564	4.16950410580151	0.583212049459038	0.736386671144595
EMX1	0.0907014328876153	2.43493226402585	0.583385436853943	0.736504963408189
GCC1	-0.0351004838339997	5.51130419632237	0.583434800155388	0.736504963408189
BID	-0.0375604430539743	6.4068412976732	0.583557469062847	0.73657834488103
GJD3	0.142195600173871	3.27091123117759	0.583870327343434	0.736863816493785
HAS2	0.594753074522149	2.28745523738423	0.583912762321019	0.736863816493785
CACUL1	-0.0407892056862815	6.01120922323154	0.584035355817355	0.736937038799721
RNF214	-0.0477141348847831	4.3316554638502	0.584208666110657	0.737074232403375
RHOD	0.107196575608232	3.58445666491457	0.584339610742501	0.737157950414962
POLR1A	0.0269344546726634	7.16659098063237	0.584682980709432	0.737487846465197
LEF1	0.0564750585807	3.87893265245961	0.584793354607401	0.737487846465197
ZNF772	0.101705384310997	3.14078574753698	0.58479497156839	0.737487846465197
SNHG21	-0.116801631431637	1.92944507985888	0.585003192756154	0.737622791327244
UTP14C	0.0507905397449346	5.33388164336411	0.585031236931062	0.737622791327244
FAM127C	-0.048389691891207	4.06661714705147	0.585287463532768	0.737864334618301
UBE2D3	-0.024975260789283	7.7519649682116	0.585433508486907	0.737966935317105
TAF13	0.100961272085451	3.18834171065406	0.585563685376545	0.738049513109057
PSMG2	-0.0285334280257916	6.34465182408573	0.586695346139981	0.739394212179285
OGDH	-0.0329660679375832	7.0686052467895	0.586834838669454	0.739488353067735
GTF2IP20	-0.0873531061124502	2.8786627459802	0.587047988718431	0.739651002952416
PRH1-PRR4	0.0743017435732661	3.16589372521733	0.587093528059751	0.739651002952416
LOC105370792	0.0853421352618472	3.28094276480022	0.587279069813173	0.739803093132201
ROBO1	-0.0541189450968311	5.34875272539415	0.588093875526366	0.740630361741626
SCLT1	-0.0836954209632123	3.64285385879162	0.588212022311038	0.740630361741626
ZNF148	0.041029174475975	6.23420727947332	0.588261752104358	0.740630361741626
PTRH1	-0.118818322136631	2.79753143737439	0.588268716499206	0.740630361741626
C8orf59	0.0531660852219253	4.8306955715263	0.588311249689314	0.740630361741626
RTEL1	0.0457947148073614	5.42258850287403	0.588386836971836	0.740630361741626
NUP107	0.0258922798448567	6.59242036770187	0.588390036792371	0.740630361741626
INTS3	-0.0291289018415762	6.12981033546429	0.58886162448016	0.741142227634767
RHBDD1	-0.0585894898078987	4.33331681380691	0.589067693116166	0.741252878119773
EEF1E1	0.0339833567595329	5.36618486997764	0.589079436129532	0.741252878119773
NHP2	-0.0430491882160636	6.73690064840116	0.589310317965791	0.741461653504969
NOC2L	0.0254941160702677	8.16708848837609	0.589509392026518	0.741498166460411
ELMO3	0.103186974885038	4.23236806880142	0.589514576589402	0.741498166460411
CHCHD4	0.0788504013244705	4.43736149312845	0.589594870473815	0.741498166460411
SLBP	-0.0229914578115313	7.37179362848276	0.589692793535892	0.741498166460411
AGAP1	-0.0287139830091648	6.58962533728411	0.589761146884788	0.741498166460411
NSF	-0.0295394972622344	6.29617949139006	0.589769262242017	0.741498166460411
KRT17	-0.169626485223356	7.78592975953536	0.589843639144694	0.741498166460411
GTF2H2B	0.0250297494406601	6.52703924055178	0.589859095180414	0.741498166460411
TNFAIP2	0.0825574446096248	6.58612668316162	0.590262003470339	0.741922934538213
METTL4	-0.0457000789909023	4.5068737827633	0.590778551396719	0.742490431350155
KCTD1	0.0792009570984295	4.93461966391526	0.590881851911789	0.742538491066863
LOC645513	0.162832042364706	1.91729080743845	0.591095337695703	0.74272499054509
CAPN2	-0.0268706237161427	8.7753830897211	0.59144159832482	0.743001952225158
FAM177A1	-0.0439629169998155	5.17012090501062	0.591445959516828	0.743001952225158
CETN3	0.039529192525073	4.54337195041329	0.59197518258797	0.743584939343661
GLRX2	-0.0715245242924296	3.86828381902172	0.592090388974346	0.743647805586465
ZNF771	-0.131371261786265	2.50350388729474	0.592386462057918	0.743902772049332
SHTN1	-0.0438299086237634	5.75794276498233	0.592486424160192	0.743902772049332
SGO1	0.0524891551311604	4.44830064255036	0.592508051010301	0.743902772049332
RPL35	0.0334991737356588	8.59127473765149	0.592554113791332	0.743902772049332
CPT1B	0.0807680405196889	4.17192682578415	0.593022699029267	0.744296097367912
TUG1	-0.0320768205260119	7.58586195434254	0.59305981025153	0.744296097367912
IFT88	0.0829868233106067	3.89211221658569	0.59306306049801	0.744296097367912
STK3	-0.050941478503204	4.60261905744356	0.594358643665874	0.745683165705542
ZNF256	0.25047823700417	1.59593272053619	0.594415351762831	0.745683165705542
SLC15A4	-0.0633617274985772	4.86579503596364	0.594427043329374	0.745683165705542
MRPS22	-0.0358758912371742	5.99710186042567	0.594478658882632	0.745683165705542
MUL1	-0.0587011525815706	5.02518600064417	0.594494972816501	0.745683165705542
APITD1-CORT	0.0790495701219235	3.02194244010235	0.594624558431356	0.745744271630785
B3GALT6	0.0419387807732729	6.12213773780154	0.594729517151251	0.745744271630785
ZNF670-ZNF695	0.115186627678732	2.11686907736521	0.594750014180694	0.745744271630785
LOC440300	0.0903556622262353	3.87891927396811	0.594859741022033	0.745744271630785
ZNF354B	-0.0805571282060836	3.55423364450692	0.594870397697947	0.745744271630785
CAMSAP3	0.0322792534396142	5.80620711173842	0.5950376951358	0.745872071892904
RAD51AP1	-0.0381316472680934	5.63012053193642	0.59517247845076	0.745959092527841
EIF3E	-0.0194932807655705	7.82804073264104	0.595385327069939	0.746143926413661
APPL1	0.0408632716804047	5.88110050540869	0.595810145334041	0.746529199556533
WDFY3	0.046517834791582	5.46530740896383	0.595874782452921	0.746529199556533
DHX38	-0.0283955119221413	6.63002508284156	0.595888986941209	0.746529199556533
MET	0.0284198264272176	8.42938924115461	0.59601656595974	0.746607075765395
WDYHV1	-0.0755150357511817	3.58989491537298	0.596137021874783	0.746676013022048
BRCA1	0.0560418758813739	5.83662083092066	0.596373223123378	0.746889893065633
CGGBP1	0.036823215783446	6.39761634411524	0.596559097310639	0.74704070414816
C12orf45	0.124465603383733	3.25749931512723	0.59677588899203	0.747230194302364
GRAMD3	0.0745052974726326	4.24238890408951	0.596880304393966	0.747278950641546
ARHGEF26	-0.050470980280038	4.97853774389075	0.597070465476658	0.747435035920269
LRG1	-0.287812081423417	3.73243245456758	0.597435973403899	0.747810568596041
RPS27A	-0.0221894909248969	9.56120027160207	0.59777399150758	0.748114580912127
ZC3HAV1L	-0.0651871903112742	3.66679758911545	0.597809951626969	0.748114580912127
MED10	0.0348159229583311	5.85757237062196	0.598243736083073	0.74848468602397
CCDC109B	-0.124479070021098	3.13490002426663	0.598346673789052	0.74848468602397
TIMM22	-0.049144978199117	4.84220410786435	0.598347260013418	0.74848468602397
GLMN	-0.0526450237270316	4.56737948314419	0.59836802552201	0.74848468602397
PGAM2	-0.304689686072232	0.948914771054032	0.598464307575372	0.748506823772241
FAM89B	0.0674462575205606	4.63407982969078	0.59851689071633	0.748506823772241
PDZK1IP1	-0.436751394020561	3.86323569672101	0.598606222628122	0.748536520089269
UTP14A	0.0313795514183274	6.29560032226652	0.598942074802658	0.748874441249204
SMAD5	-0.0343162291319241	7.16810241277857	0.599133076066018	0.748909509777024
HOMER2	0.092042664170955	4.24314923228454	0.59922188496237	0.748909509777024
LINC01138	0.117998845235868	2.65683662871947	0.599230975731457	0.748909509777024
NSA2	0.02461739198818	7.64679067791692	0.599244801968613	0.748909509777024
BORCS6	-0.133385967207049	2.21645795464429	0.599298217190358	0.748909509777024
CDKN2AIPNL	-0.0400622259544444	5.29507411737692	0.599442499758996	0.749007800498076
FBXW9	-0.101824562377741	3.17386033840578	0.599516378950436	0.749015206720969
SFXN4	-0.0479793277116849	4.73136903549221	0.599579683571609	0.749015206720969
ANXA5	0.0243060652632846	8.30981146645552	0.600150036023144	0.749645656247362
HBA2	0.172469488937369	0.26559622862722	0.600750909621474	0.750297927439543
MIS18BP1	0.0426291064541436	5.38727180928135	0.600803711457985	0.750297927439543
FAM122B	-0.0280232585988735	6.41747616679274	0.600876679690519	0.750306952440689
NRAS	-0.0263805700076389	6.66593486205771	0.601092837105775	0.750494754391009
RNH1	-0.0268719677835888	7.26473603095126	0.601215892735172	0.750566285690934
CASC19	0.157889551074563	1.48551606528275	0.601468204697334	0.750799149098837
RPA2	-0.0288005027112747	5.90717122319589	0.601619491524989	0.750905867976236
KIF18A	0.0619951039180289	4.86602926312865	0.601729873790085	0.750917619730059
KCTD10	-0.0403913844077478	5.96715326719951	0.601820084835785	0.750917619730059
LNX1	0.0827780184473044	3.07129688228239	0.6018262917437	0.750917619730059
GLUD1P7	0.180354705671072	0.924442036497973	0.601967458571772	0.751011653331836
NMT2	-0.0671140347948995	4.01028410110855	0.602148859637345	0.751155856928738
QPCT	0.119265529120918	3.58865855848398	0.602387248530218	0.751371111199495
CCDC92	-0.0618460287491815	4.26238405879816	0.602806089417025	0.75181137564381
VRK2	0.0260580269027056	6.20089977981918	0.603049164494204	0.752032355154322
DHX35	-0.0414301407838288	5.55047511688407	0.603247827743077	0.752181267195294
BIN3	-0.0448281624918712	4.63170387745956	0.603300387269405	0.752181267195294
SDHAF1	-0.0844095078716778	3.9513342023451	0.603430776040637	0.752261654500468
RPP30	-0.033633885367321	5.1093973079698	0.603585888717801	0.752364649936255
UBE2M	-0.0463649053899166	6.70907863791826	0.603645237839856	0.752364649936255
ZBTB14	-0.0495629484815846	4.44735871742585	0.604562437542109	0.753425540474786
PGGT1B	-0.0444776035032455	4.80636992615308	0.60482164512647	0.753666277522481
CAPS	-0.197542803079715	4.53580250601592	0.605180896767546	0.754031612970305
DNAJA3	-0.0254253196066266	6.80622740094435	0.605248607047035	0.754033659232377
MB21D2	0.061715857011099	5.00638389555945	0.605365696175142	0.754097215722211
C1orf226	0.0750649792007673	3.76020256281522	0.605714644113886	0.754449550722665
CLEC16A	-0.0513028432880058	4.96754586437282	0.605808809584306	0.754484498448896
RILP	0.145953600467446	2.33664657242666	0.606215106822765	0.754908130296587
USP46	0.0379865708802088	5.2090802924063	0.606431230318658	0.755094875804805
CHI3L1	-0.0522004135546132	3.27821122933862	0.606806569466097	0.755479805532515
TPD52L2	-0.0189874116428602	8.33427110731097	0.606921499030745	0.755540474306053
ILK	0.0275993492267651	6.63569775571571	0.606994754083317	0.755549256009695
LRRC1	0.0351707896728196	5.85913257147258	0.607580350137313	0.756195696414084
MSTO1	0.0375205938680303	6.0510000847186	0.607874434171036	0.756418472708992
OGFRL1	0.0694835240104002	4.18238734616777	0.607891897983604	0.756418472708992
MITD1	-0.0389050591690402	4.64788093041081	0.608280825796657	0.756819913312684
PTMA	-0.02245382478002	10.3802003445247	0.608801050632466	0.757384607681309
IRF2BPL	0.0463712558060299	5.17570328378763	0.608904278624917	0.757428728846532
ALG14	-0.0617057655040756	3.31431000441872	0.608969246989905	0.757428728846532
AKR1E2	-0.0803915477773551	2.25962021852116	0.60922956808623	0.757669942308831
PCNT	-0.028552311555559	6.12701478497859	0.609322706593721	0.757703208798663
IDH3G	-0.0376117686183316	5.35616141430586	0.609624972618957	0.757996493354413
IFITM1	-0.649809863283485	6.15812770096915	0.610129888503218	0.758541657678347
CFAP126	0.166378375844471	1.8275569837776	0.610465706857731	0.758867928846852
GOLGA6L10	-0.124699451611219	2.8060567790723	0.610568109546526	0.758867928846852
CCNL2	-0.0251428771461875	7.55589932882064	0.610591798002335	0.758867928846852
RCC1	0.0216062308341797	7.41701842550495	0.610776461587328	0.759014781804897
LGMN	-0.0568978884755816	6.00850611823682	0.611650557383998	0.760018270160432
FAM86HP	-0.131889111905185	2.49290052071047	0.611837688070448	0.760168031128677
AUNIP	-0.120483984073455	2.87667389570089	0.611956278731797	0.760232612296288
CCZ1	-0.0306151852860521	6.92246050125792	0.612034220187902	0.760235629309904
SPCS3	0.035407141458307	6.23713855033576	0.612091930055963	0.760235629309904
SLIRP	-0.0404162608298369	5.58944090510256	0.612206806127219	0.76029556891512
TSSC4	-0.0445740266250624	5.43521546049168	0.612502860678395	0.760527249245008
ZNF22	0.036494960435404	5.34923880379848	0.61252663410673	0.760527249245008
WDR20	0.0368273026622101	5.03186255500295	0.612626771539244	0.760568839723419
TTC1	-0.0306097952890186	6.47603753398742	0.612857795744767	0.760772897850231
ASF1A	0.045296526967396	4.70225930058899	0.613459449340201	0.761436943482297
GOLGA7	-0.0489607828101945	5.71435022029469	0.613635128766357	0.761572175359986
MROH7-TTC4	0.036980338384289	5.509220676397	0.614247112708429	0.762248809105285
RNF40	0.0275112703139331	7.12696866465685	0.614434916895706	0.762394223702109
NACAP1	-0.0878326209600259	2.98906037869248	0.614497893966153	0.762394223702109
LEMD3	0.0330131950400456	6.07500273086393	0.614701734290017	0.762564227549126
THOC7	0.0310927591998665	5.93674637081556	0.614954965099337	0.762766702705346
ING2	-0.0674684102472143	3.32625138085542	0.614998615464347	0.762766702705346
GIT1	-0.0358528911418075	5.68363934442279	0.615131105229867	0.762830462990715
PARVA	0.0460759367114295	5.57361839583203	0.615227963726584	0.762830462990715
RITA1	-0.0525970397199987	5.03207573202515	0.615250539895692	0.762830462990715
TMEM138	0.0516141728434797	4.79041845430681	0.615349094128152	0.762869781803671
WDR7	-0.077811531638248	4.60474568936629	0.615633421143062	0.76313937607318
PJA1	-0.0479348227734952	5.31893524791579	0.615892278350702	0.76331244172395
DSC2	0.0661481783269175	6.10449666235225	0.615963647997272	0.76331244172395
SOS1	0.0446427625366452	6.1151791342877	0.615973678110714	0.76331244172395
VPS4B	-0.0333414314271394	6.14510267843271	0.616518136287264	0.763880923016454
TMEM182	-0.0726880309649171	3.66531839482033	0.616566289566947	0.763880923016454
FAM160A2	0.0504779399213897	5.04145091454259	0.616682823140445	0.763928131179839
CITED4	-0.102060346348108	4.65496196102618	0.616738263444409	0.763928131179839
BASP1	0.0509510466999883	4.02668563543985	0.616974415587552	0.764137710808544
UBE2J2	0.0359510901182036	6.11786121848985	0.617043081683436	0.764139831950202
SH3BP5	-0.0616034842717187	4.25803607464599	0.617631828010854	0.764785944785492
PRR14	0.0585869004023012	4.24903635078707	0.618104329995161	0.765240477132173
GAS8	0.0558816680528973	4.89712684291192	0.618133002600675	0.765240477132173
GCFC2	0.0363931438042372	5.12712567423594	0.618334698690692	0.765407149257795
NOL12	0.060269299330874	4.13044232530016	0.61873888731838	0.765824413942595
MYEF2	0.0762740853630098	4.33380687415698	0.619011201470861	0.766078382388521
RAP2B	-0.0397452102780162	7.33984008639858	0.619457098614325	0.766490623058231
C19orf25	0.0556349523468012	4.62562523278579	0.619478621492081	0.766490623058231
VAMP7	-0.0377593194180358	6.81219482954588	0.619748532794567	0.766647127925508
TRIM39	0.0536573160961919	4.62501545688426	0.619792958920965	0.766647127925508
TREX1	0.169257168268454	2.62538858597893	0.619867127270907	0.766647127925508
ZFYVE16	0.0455539415290892	6.11246531968004	0.619873801497992	0.766647127925508
CORO1C	-0.027659735411038	8.08793704496629	0.619987890218813	0.766705145851914
TMEM117	-0.0513448444293651	3.67550068220939	0.620178778854258	0.766791290528342
SMARCB1	-0.0237726325209719	7.41584307648784	0.620239201058969	0.766791290528342
P3H2	-0.0635483995269949	3.51593942707553	0.620259107522794	0.766791290528342
FKBP11	-0.0721411188650456	3.08557136537261	0.620329231720124	0.766794922736031
GOLGA5	-0.0381198818368263	5.48919128189013	0.620598944436407	0.76704524072479
NRARP	-0.0822239639284469	4.29849619388065	0.620913345447907	0.76734349522176
LOC105371038	0.205884326705571	0.890848815862665	0.62097472372454	0.76734349522176
MYEOV2	-0.0586617760168308	4.77863274945809	0.621117984405326	0.767437431635594
NSUN6	0.0742498316266847	3.71062983197784	0.621493804770908	0.767818661382374
FRRS1	-0.0922719350802026	4.40523545113821	0.622136648277102	0.76852966411804
TACSTD2	0.245622710806058	7.64774162800613	0.622271313426503	0.768612824690117
TC2N	0.035642936582969	5.86999986207956	0.622409656107538	0.768666644818842
SPIN2A	-0.165609043031793	1.67007818949534	0.622449586560566	0.768666644818842
SCAMP2	-0.0289651341469129	6.83705639705825	0.622533058385464	0.768672444487214
TCN2	-0.134231386477275	3.13297323311396	0.622588984214475	0.768672444487214
TCEA1	-0.0211008238550856	7.47254923823929	0.622903286442904	0.768965801036351
DAGLB	-0.0521181055969347	5.1457068951718	0.622961342011925	0.768965801036351
SNRNP48	0.0479213307393961	5.08697098898009	0.623037862198896	0.768977086760679
DPF2	0.0473575005549079	5.78174940571038	0.623141497040671	0.769021832366477
SCRIB	-0.026845631209951	7.49231045181337	0.623736264400052	0.769672611698323
TNFRSF10A	0.0641375867437915	4.91981172283386	0.624258957179307	0.770038220044672
SLC10A3	0.0546970659687942	5.11008689786967	0.624276556153906	0.770038220044672
MDN1	0.0283810743801875	7.39657163633448	0.62440767747331	0.770038220044672
NDUFA3	-0.0589822738410076	4.51951938374997	0.624411451466459	0.770038220044672
VPS26A	-0.0202149055785325	7.27263381781279	0.624651757374518	0.770038220044672
STAU1	-0.0211885132475154	8.36305213012669	0.624745768626034	0.770038220044672
ST6GALNAC2	0.920174483970129	1.95464747162636	0.625003330228583	0.770038220044672
CLDN10	1.72646424522132	3.14049161851881	0.625066172662531	0.770038220044672
SHISA2	1.72647374937518	3.27971463966145	0.625066442204038	0.770038220044672
HLA-DOB	1.72647520987115	0.379065362619429	0.625074324416172	0.770038220044672
ALDH1A2	1.72646459818697	6.22811981587616	0.625074493259394	0.770038220044672
SLC34A2	1.72646831080839	2.43780402326461	0.625162062119438	0.770038220044672
ABLIM3	1.72646860764316	5.43150316348718	0.625169067431447	0.770038220044672
CD274	-0.866737368773219	4.04312912085826	0.625195204978142	0.770038220044672
FBLL1	1.72646976302535	0.474211181164978	0.62519634004344	0.770038220044672
HLA-DRA	1.72647271470949	4.84082026827688	0.625266054192951	0.770038220044672
AZGP1	1.72676272523173	0.742698686912202	0.625267496138326	0.770038220044672
MCOLN2	1.72675643307192	2.25533195473939	0.625299977368235	0.770038220044672
FAM3A	0.0404167987559119	4.60576506794081	0.625417176731727	0.770038220044672
ANKRD6	-0.248256736560753	3.21818208563624	0.625458479379356	0.770038220044672
CST6	1.72656672362749	5.02268179405186	0.625568598981945	0.770038220044672
FUOM	-0.0543523736714734	4.28020984152667	0.625602601316577	0.770038220044672
RPS17	-0.0230489096388774	10.5124514081993	0.625661949695337	0.770038220044672
LGALS9	1.72723280004886	5.54233787133461	0.625685386308379	0.770038220044672
RPL10A	-0.0231620902077103	8.66987205977638	0.625763900889254	0.770038220044672
DEPDC1	-0.0368850902177311	6.00386583383563	0.625786777439265	0.770038220044672
C10orf76	-0.0561653336744108	4.10814107346512	0.625970419289892	0.770181155169851
RPLP2	0.0248705552610996	8.94056378727116	0.626572862100347	0.77083928804045
SP1	-0.0388046908228003	6.27152582669628	0.627046602741728	0.771260962292565
DICER1	0.040504629280291	7.4500974974514	0.6270507727252	0.771260962292565
TUSC1	0.289567290381536	2.80516252878472	0.627131857263581	0.771277574024704
PBRM1	0.0368746903951812	6.2980394748032	0.627202473141502	0.771281308691301
COL3A1	0.0260820618074042	6.072158827309	0.627359119671763	0.771347818961028
RRP36	-0.0365525221265839	6.1411039961984	0.627449271990356	0.771347818961028
NBPF11	0.0376335968650634	6.60792498933322	0.627459314048382	0.771347818961028
USP43	0.0976572158102581	3.19839386172227	0.627784549409641	0.771664519376654
CAP1	-0.0173186859355428	8.37781547684401	0.6280572644932	0.771916601298825
RB1	0.0455627426881056	5.85896280736579	0.62815659233695	0.771955549514549
GLRX	0.0423990059650846	4.45775407176587	0.628689993228422	0.772494069542926
LSR	-0.0216812427291743	8.78895513294226	0.6287478212734	0.772494069542926
UBQLN1	-0.0221901807334733	7.29915265608742	0.628816217260884	0.772494069542926
PYCR2	-0.032721941816533	5.80112839803802	0.628865539308098	0.772494069542926
ADAM19	0.368105011554561	4.07583504764347	0.629072014105961	0.772581394274329
PLAT	0.368096556657314	2.38470184273666	0.629072014105961	0.772581394274329
PRR12	0.0399242814191562	5.74336435556009	0.629275113687335	0.772666830485555
CARNMT1	-0.0567746573673064	4.24645902846226	0.629322597280711	0.772666830485555
CISD2	-0.0370078431207889	5.77701520560299	0.629345155214312	0.772666830485555
EEF1B2	-0.0222434015384095	8.77376576657017	0.629412382635959	0.772666830485555
NAALADL2	0.289614514186544	3.50368755775624	0.629868436947863	0.773143522358138
VANGL2	0.50153475764122	2.48912104149026	0.630441132881769	0.773763270198907
C17orf58	-0.0790494794588182	3.18143455053107	0.630598323745873	0.773872975151791
LRRC37A2	-0.0457477316386498	5.15600521475244	0.630836220681452	0.774081688704162
PSMA1	-0.0262981288684081	7.29365402368809	0.631634741711821	0.774978209756721
APOPT1	-0.0412863082132483	4.84284655012179	0.631709037012407	0.774986051749178
RNASEH2B	0.0318418868639376	5.02049472573105	0.632512714002716	0.775888607578784
SCAMP1	-0.0344640490144214	5.89679701609011	0.632682707966057	0.776013728749769
HNRNPLL	-0.0293041763237939	5.73413303928226	0.632796835913306	0.776070308218199
ADPGK	-0.0338119931796552	6.44896878530421	0.633620014201474	0.776996370697478
PDF	-0.03186574254445	5.10694914477492	0.633786337305992	0.777116831507659
CTPS1	0.0267187009977771	7.00831815283502	0.633993905159186	0.777287833234697
TTC37	-0.0327083500391521	7.18305580973327	0.634110610817866	0.77730446182544
XRN2	0.021584289067792	6.76059289812871	0.634178334757119	0.77730446182544
FAM222B	0.0428925711130039	4.99084805099459	0.63421178905796	0.77730446182544
ZNF384	0.0316422951569549	5.74154606190129	0.634373869523714	0.777419625563637
OCIAD1	-0.021025597644715	7.26374441057647	0.634735509650543	0.777779296933825
TMEM109	-0.0313112825594736	6.41853043868317	0.635111919386222	0.778080610772767
TNKS1BP1	-0.0366056360648416	7.05757505144791	0.635117757816446	0.778080610772767
TSEN2	-0.0541180376282798	4.20937563019518	0.63531104674622	0.778229150486289
IGF2BP1	-0.0222680351931341	8.18957075261888	0.635375381076951	0.778229150486289
CNBP	0.0201880535425354	8.66377924764942	0.635595144984371	0.778390336356682
SNRPG	-0.0268599590516226	6.95646346832266	0.635643383408768	0.778390336356682
C5orf45	-0.0552088752770914	4.47031036362773	0.636994937721042	0.779961723442791
LINC01106	-0.0399645668082887	4.67268877155458	0.637626703249454	0.780594676186561
NCOR1	-0.0328781183689573	6.52370662547908	0.637677841979792	0.780594676186561
SS18	0.0335034014573375	5.84166910804876	0.637717056055682	0.780594676186561
DIAPH1	-0.0166108650077899	8.9725933656886	0.637875313010286	0.780704659237147
GMPR	0.548811759467584	1.10587300423291	0.638299515514773	0.781140078336918
SWI5	-0.0714489611422048	2.93849095513527	0.638569334782273	0.781386492749017
EIF2B2	0.0302070272526943	5.60445378063004	0.638679342025213	0.781437321026346
ACBD5	-0.0464614377487644	5.36921133511991	0.638773931777175	0.781448272717089
NSMAF	-0.0254312594640262	5.50059449949246	0.638825233019402	0.781448272717089
FCHSD2	0.0528051389349787	4.07550234359982	0.639365385233504	0.781916701483377
CLPP	-0.0514354572454833	5.24747686571097	0.6393784937901	0.781916701483377
USP19	-0.0292427615591418	5.91604612517367	0.639450111242733	0.781916701483377
TADA3	0.029282928524749	6.08632845072385	0.639482212533588	0.781916701483377
MEPCE	-0.0209257296407356	6.14332320065525	0.639630040743226	0.782002139172336
C17orf75	0.0473880545175325	4.02900558021928	0.63969005690105	0.782002139172336
FBRS	-0.034482730175933	5.89182482953911	0.639757642464917	0.782002139172336
TXNRD2	-0.0335607302775368	5.39419007721729	0.639906986852339	0.782100925352939
RBM15B	0.0208493682375965	6.87057160921573	0.64047180915355	0.782707437399022
NBL1	-0.0611213579829152	5.17362695548166	0.640666309961255	0.782861169771097
WDR19	0.0642821723498011	3.74277489656154	0.640875337229057	0.782861169771097
TTC32	0.110902608739058	1.62662500579051	0.640921367932204	0.782861169771097
NEDD4L	-0.0436291621932872	6.93653513606446	0.640923129418323	0.782861169771097
CARM1	0.024421047688843	6.6221926605385	0.640940573936838	0.782861169771097
ACIN1	-0.0338949819723193	7.47830568379474	0.641236233966408	0.78313848456486
ANKRD36	0.0738353763572509	4.61439369551793	0.641545610158584	0.783432489700398
SLC7A6OS	-0.040173788497232	4.9858182212392	0.641733811293119	0.783578473123822
SEPT7	0.0271385786274193	8.20455814582205	0.642210733169627	0.784076925295781
MT1X	0.126651347816423	2.84246400947838	0.642416805377944	0.784244625069898
SUZ12P1	0.0852324432729306	2.79846851419838	0.64254948128865	0.784282273136002
OXSM	-0.0632658415350841	3.60397323847216	0.642651622114885	0.784282273136002
HEATR5A	-0.0446040258661109	4.96451480045047	0.642653799909567	0.784282273136002
KRT15	0.178885528526289	3.21482432586979	0.642981755039225	0.784598606892192
ATP5I	-0.0380563400305834	5.59560255893012	0.643110127022196	0.784671357676323
ZDHHC5	0.0256316248151392	7.29239628158577	0.643219194145265	0.784720541184384
CRNKL1	0.0507263784010417	4.58719915366405	0.643379556157915	0.784832286706956
SH3BP2	-0.0418590627666585	4.99325350765062	0.643490837673815	0.784884143461713
