gene	logFC_DE_Calu3_S2.24h_mock.24h	logCPM	PValue	FDR
ZNF512B	0.107630369883138	6.14143849072468	0.109300108393975	0.153796342880093
ZNF655	1.98242904041298	4.35997894809617	0.109451471111332	0.153990340211247
MMP14	-0.655570550212788	3.921222794675	0.109556799240044	0.154119530349639
GSAP	0.249845062006151	3.12888027211253	0.109619689425247	0.154188996230015
DCPS	-0.207776441246152	4.49718557898891	0.10982274775161	0.154455578569208
C4orf48	-0.326039216448019	4.43212212762402	0.109849722174917	0.15447447993868
EXOSC9	0.185693315873747	5.0726621562371	0.109900476432402	0.154511561244617
SCLT1	0.178812539559092	3.64285385879162	0.10990316780722	0.154511561244617
TM4SF5	1.68644321817966	1.19697350041729	0.109950542812843	0.154559126139054
RNF10	-0.114129876479443	6.52301780582174	0.11011132961401	0.154750162207023
TGDS	0.401378150987862	4.0966378782575	0.110113560613619	0.154750162207023
C14orf105	-0.163069393259138	3.48467821698687	0.11017470236754	0.154817025131831
SUSD2	-1.1471585858224	4.38714540765041	0.110209375898017	0.15483014852756
CHMP1A	0.100485397552821	7.1417637238538	0.110211173805126	0.15483014852756
MTERF2	-0.33878483375295	2.89644405383048	0.110254390710454	0.154871798298881
ANGPT1	2.23871404256672	3.26146308848183	0.110358796405185	0.154999377722418
APPBP2	0.169042142748801	4.85126037180503	0.110388407456148	0.155021889294575
ARHGDIA	0.0762665779600745	8.0924144178138	0.110454269645428	0.155095297670186
WIPI2	-0.107114659405795	6.00679278363278	0.110473973056955	0.155103881719649
CSNK2B	0.0863817666930388	7.22002642284718	0.110504107085087	0.155127106293001
NPBWR1	-0.719998861946989	0.766215397356948	0.110817072084013	0.155547318127516
PKP3	0.103001856134699	7.55910931396755	0.110854001958526	0.155580020210607
GPANK1	0.195226792477358	4.42275448470924	0.111017302876207	0.155790050132319
SEC14L1	-0.0993075257365109	6.48642567510734	0.111068970954919	0.155843393841713
FOXJ1	1.68473425595633	3.2734145411515	0.111100800331904	0.155868891725632
LOC440311	-0.396683518773983	2.6595075909736	0.111319380412017	0.156146695944251
GOLGA5	0.131713189614097	5.48919128189013	0.111326177595581	0.156146695944251
DEXI	-0.211875198582234	4.27424366660612	0.111426479897955	0.156253034402576
RAB25	-0.111393166754084	6.63487139302705	0.111429374134984	0.156253034402576
ZNF468	-0.194059524483458	4.89529672521725	0.111581768114024	0.156447508536285
SIGMAR1	-0.117285445367115	6.5700726465604	0.111715826498683	0.156616229926234
PPME1	-0.116602125638682	6.18306050521382	0.111741385993887	0.156621705320671
ATP6V0A2	0.145187591693727	5.47271563852157	0.111747178342787	0.156621705320671
DYRK4	0.344425579347116	2.45679739485367	0.111893282023391	0.156807223444618
CORO7-PAM16	0.173384730309507	5.18765253063153	0.112140378215857	0.157134209524564
TPK1	0.689029471146936	3.43335320371812	0.112189378164882	0.157183571445592
HSF2	0.203750244573511	4.14002417279039	0.112352829642561	0.157393254536706
BTBD3	-0.136227555403765	5.31490964111713	0.112420806254131	0.157461544646249
LOC100506603	-0.381260799372355	2.54999942719897	0.112429170886032	0.157461544646249
SLC44A5	-0.367755137330285	4.10755048938376	0.112464950103047	0.157492328285408
ZSCAN21	0.318503934833239	3.44696240752847	0.112521340129468	0.157551963550192
BIRC6	0.144140177001347	7.41675941916577	0.112665302869411	0.157728598638403
PPP1R37	-0.113159627439174	5.80346269279576	0.112675130526496	0.157728598638403
TSC2	-0.122130268735805	5.96018394911197	0.112717121743287	0.157768029244069
PPP1R9A	-0.242697096166153	5.64267865752243	0.113048335339637	0.158205579773457
APITD1	-0.272923055627005	3.5802627204565	0.113057452784747	0.158205579773457
RALB	-0.115215853497273	7.08102211223404	0.113126256950063	0.15828245317777
LCAT	0.505591063911359	1.96407625882156	0.113304094448647	0.158511844807846
MEPCE	0.140953680982067	6.14332320065525	0.113478669038286	0.158736615974257
CLUAP1	0.197731817601099	3.81151316234857	0.113984691071537	0.159424911666599
MINA	-0.153466443429303	5.712929833101	0.11417239973724	0.159667883617341
YIPF6	-0.104806569236975	6.47879571970548	0.114212821943996	0.159704844014558
KIRREL	0.118500396316895	7.23990190736119	0.114352869325713	0.159881085093026
SMG1P2	0.126135238077782	5.27903006137	0.114563385909117	0.160155796592449
EOGT	0.239754432473719	4.03391913356483	0.114577437889683	0.160155823470294
LETM1	0.120515233964921	7.26901600928174	0.114681047265879	0.160281017933564
CHST7	0.259462229100956	3.19793000588254	0.114758672000586	0.160355025003995
STK11IP	-0.229241695357442	4.60565445493569	0.114762099731239	0.160355025003995
SCAPER	-0.193759166599648	4.17829276502464	0.114821068912795	0.160417781797249
NDUFB9	-0.104663997354652	6.92808145882851	0.11523063707608	0.160970288977883
PCIF1	0.130684413312823	5.58977692014528	0.115290845086543	0.161034685469675
SLC25A13	-0.149349131228491	6.90768650588596	0.115375829514853	0.161133668900272
KATNB1	-0.193444163908529	4.37328642355986	0.115554671299519	0.161363693079825
LIAS	-0.446268121844333	4.45984704333927	0.115965500142587	0.161917574397767
RBP4	-1.26609378576979	7.46689035627259	0.116031376254695	0.161989736659918
HEXIM2	0.228516847422888	3.23753341607365	0.116182239602438	0.162180516216074
CTAGE9	0.18126920533351	3.87157164796132	0.116232351263952	0.162230625532039
ITM2B	-0.0764403050532134	7.55587005202564	0.116386806979347	0.162426342388761
KIAA1586	0.257567794838254	3.50998120125548	0.116490499877754	0.162551176807043
ELF4	0.146321381903271	5.62078799812683	0.116690041531176	0.162809711979867
NME7	-0.169672369875173	5.28297233004375	0.116960218635856	0.163166724763602
SBF1	-0.0898479401143875	7.33386652534913	0.117181279325125	0.163435948753492
LRRC37A11P	-0.226405541663316	2.52235023113778	0.11718184251729	0.163435948753492
LOC440434	0.115573872174137	5.78015153144445	0.11749846220148	0.163857520662939
MED31	-0.262003776199194	3.0647739880285	0.117583820268719	0.163927899798662
ZNF771	-0.438009613830418	2.50350388729474	0.117584470440109	0.163927899798662
SPATA33	-0.336839498504567	3.64344148413094	0.117592019245741	0.163927899798662
GTF3C2	-0.123859002830268	6.4126248763585	0.118030395364989	0.16451891820965
LGR4	-0.0928900335424228	6.5213944832868	0.118120457116816	0.16462434693787
TRIAP1	-0.171514345108262	5.0307271541954	0.118189531065872	0.164684454818626
TRIM47	0.128939973320356	4.88717741777359	0.118192444529866	0.164684454818626
PRDX6	0.0884714929953854	7.92501239897167	0.118312137102175	0.164831106048232
SCARF2	1.36104482374128	4.57183252931763	0.118481446172175	0.165046838174421
HHLA3	-0.482139656504459	1.53521865527161	0.11864243119941	0.16524422487193
ACVR1B	0.164629117920781	6.23274766793004	0.118652100484138	0.16524422487193
NPHP3	-0.166418900952246	4.20169195418994	0.118759484921606	0.165373597048596
ZNF446	-0.329720774099597	3.16743563696063	0.118909553181341	0.165562367995443
TIMM10B	-0.132126045428418	5.27914629359618	0.119241254497584	0.165998345439913
GRAMD3	0.22578867148021	4.24238890408951	0.119251768532537	0.165998345439913
MLLT1	-0.101903085641613	6.69032888253732	0.119289275357769	0.166030304836368
ACAP3	-0.177858261840186	5.17315495395711	0.119513254426232	0.166306942384871
CD320	-0.15639085461524	6.16713698132243	0.119517177029765	0.166306942384871
APOBEC3C	-0.252269068594377	2.89465236917721	0.119597962967288	0.166399067578405
CNOT10	-0.124519706082825	5.35573962035591	0.119703375929142	0.166525430214443
DPH3P1	-0.511213538440552	1.98577335450042	0.119765627514875	0.166591725390283
ANKRD52	-0.136016490060259	6.84488628928641	0.120044353954982	0.166959080147234
TUG1	-0.0926517811209212	7.58586195434254	0.120077946711666	0.166983808029707
STX8	-0.273727708207307	3.08289745896852	0.12009139545324	0.166983808029707
UBXN1	0.112673110256514	6.34690455548787	0.120270189624322	0.167212044607429
TNFRSF6B	0.479086331864329	1.258502431164	0.12044104175869	0.16742918509037
EIF5B	0.108909718155169	8.50392741971077	0.120533678929543	0.167537556646313
TCAP	-0.348441517302259	1.86847571870758	0.120720836714772	0.167777266125876
KAT7	0.124356615740954	5.96147073830047	0.120747464028612	0.167793839882936
AKIP1	-0.231123423676339	4.09227803451882	0.120937035659572	0.168036813730545
EEF1E1-BLOC1S5	-0.187339319159307	5.0436594161833	0.121033909812905	0.168150944941532
MOB1A	-0.0885217222506905	7.62564848190113	0.121139733896934	0.16827748088677
CMC2	0.152128817732379	5.3009079175847	0.121628344851931	0.168935657757708
LOC105372419	0.259846986771882	3.02949442281656	0.121662747976707	0.168943216488219
HDDC2	-0.225944964293603	5.29347446538698	0.121663392299717	0.168943216488219
TNK2	0.128756617878353	4.94572569137974	0.121750839501005	0.169044079224448
ANKRD6	-0.222695939773161	3.21818208563624	0.121863984336865	0.169180592779058
WRAP73	0.244990065596882	4.53929838998017	0.121925240947705	0.169245046817825
LDLRAD3	-0.204784172448971	4.55037730685698	0.121988559462075	0.169312346970772
RPA2	0.170375478935158	5.90717122319589	0.122514682919637	0.170021896420454
ARID2	0.172601838814745	5.54069609730289	0.122703353632982	0.170263024317717
R3HDM4	0.120337702148485	5.67802370984651	0.122923646499607	0.170547967116462
ZNF384	0.129666652426932	5.74154606190129	0.123325064487703	0.17108410854481
ZNF506	0.288331564636368	2.47862768268548	0.123462911150635	0.171254521750388
LOC400927-CSNK1E	0.115094297752798	5.79633840857706	0.123671050933189	0.171522384773421
C12orf10	-0.212273876613683	4.97719948943603	0.123687533459285	0.171524400895604
UNKL	0.178132344921717	5.16205949353947	0.123897212094628	0.171794299797836
SNHG21	0.420522253493033	1.92944507985888	0.124011486566004	0.17193186299536
LANCL2	0.155874830089787	5.34612451961544	0.124167047432773	0.172126626059789
HS6ST2	-0.0969144381292406	6.62116800809058	0.124248739965834	0.172210322087332
NCBP3	0.145488339062207	5.37919639350465	0.124257601190675	0.172210322087332
MGAT5	0.0763648543477154	6.8395897329542	0.124278257165832	0.172218036550951
ESRRA	0.140405309389789	6.50071988266432	0.124396983770765	0.172361633577242
DDX12P	0.126112696706507	5.75585061076756	0.124560834860394	0.172567711612246
C1orf112	-0.136854103999766	4.87669842239771	0.124706094121031	0.172740104790097
CPSF4	0.175614675993388	5.84268589250785	0.124715540477561	0.172740104790097
NOS2	4.77266677923508	4.01047836942554	0.125003330259795	0.173117705163819
SPSB2	-0.275098493768219	3.69087226996675	0.125040194822397	0.17313161348654
HINT3	-0.159236438503462	4.63734599037478	0.125043712430522	0.17313161348654
EBLN3	-0.186660723752108	5.34957193310409	0.125104246068836	0.173179447192287
LINC01468	4.77263726278253	4.94094554751679	0.125108607912066	0.173179447192287
BMP7	4.77257397109176	3.6162300673213	0.125306701008546	0.173432619283354
HOTAIRM1	2.54709680894037	1.58433264659093	0.12550534925631	0.173686498249335
APOC3	4.7718270280117	2.99282151465927	0.125536829192096	0.173708999947792
LIN28B	2.92815760527412	4.99749687476296	0.12568408388396	0.173891677702466
SNHG7	0.198298821669556	5.45779937927992	0.125855092849658	0.174107172690078
LRRC14	-0.110025144426719	5.63577449959275	0.126159484665704	0.174507114106131
STK17B	-0.153556488638145	6.33041065858084	0.126391804975583	0.174807279469986
CUL2	0.135665423987464	5.8548869122158	0.12658570707561	0.175054243893606
NR2C2	-0.11317324741362	6.0790838669606	0.126616163213883	0.175075147899206
HIF1AN	0.107993816231961	6.2030534546541	0.126791306706226	0.175296085213587
DAPK1	-0.105357107531517	6.09861354802003	0.126856256547308	0.175364638562794
ZMIZ1	-0.129473304641014	5.22986046864547	0.127123629154489	0.175712968334769
OTUB1	0.0907016177929656	6.64614815642966	0.127324536054338	0.175969354563836
ZNF419	0.224887902706122	3.4689116499546	0.127553677082969	0.176264695065737
BRICD5	-0.389606545716868	2.99653816064787	0.127714571792717	0.176465666812382
SLF2	0.17212232528695	5.20217978160955	0.127862519484543	0.176648702926654
RAB3IP	0.135817467013346	5.88039216620627	0.127958918947552	0.176760486800824
METTL13	0.116135073495194	6.10252287825858	0.128011927766491	0.176812311702645
TRPC4AP	0.0863637343564913	7.21228789478244	0.128075211375229	0.176878314064072
SLC17A5	-0.178008646756225	4.90162688233586	0.128246511139469	0.177093458153026
ZC3H7A	-0.117867554076506	5.80755631924792	0.128722217955165	0.177728849930111
MYO1B	0.088145715349651	7.55348128800921	0.128860476318405	0.177881742377547
ZNF584	-0.215799904141767	3.76260978150348	0.128865005085524	0.177881742377547
HGH1	-0.151952672614795	7.39179392368446	0.12887970978007	0.177881742377547
C11orf98	-0.133006064564916	5.83244352540909	0.1292855118452	0.178420259575486
C7orf49	-0.140358755397147	5.93690536488742	0.129348858167276	0.178486098206156
LOC100132287	0.148507006574154	5.60046921489795	0.129533453404164	0.178706537823003
LOC100132062	0.148507231666585	5.60046921489795	0.129539927048953	0.178706537823003
TBC1D14	-0.143176564686245	6.8564201856964	0.129712112711257	0.178922448921147
PSME3	0.0789501124624945	8.17005180600336	0.129766454356261	0.178975775657765
CDC16	-0.218253467471684	5.29943857153725	0.129823370307155	0.179032639598304
PMF1-BGLAP	-0.189034682955842	4.73420464343692	0.129939767815915	0.179171507802712
ZNF182	0.267569860647771	3.53796300804539	0.130111273780072	0.179378974795977
MLLT10	-0.158826181037847	5.10499025448089	0.130121662344335	0.179378974795977
C3orf58	0.120592300657225	5.52515065335988	0.130222011541167	0.17949563015934
LOC100288778	0.163569828920525	5.4263767740933	0.130302981583981	0.179563485721853
LRRC41	-0.135024945961807	5.85614313090132	0.130307586726117	0.179563485721853
ZBTB18	0.159031756742453	4.77028388382726	0.130318439694568	0.179563485721853
NDST2	0.221463179202678	4.13371163883217	0.130358236833088	0.179596638939647
TPD52L2	-0.0688843222911412	8.33427110731097	0.130795758936203	0.180177670095218
SNRNP70	0.144068307944414	7.4391557777248	0.130931199439261	0.180331279454655
USP40	-0.150467666154686	5.76500574132546	0.130938869082689	0.180331279454655
HIF1A	-0.0778537361492145	8.23036919046279	0.13109210444341	0.180520534267934
MRPL14	0.139567192335907	6.04821028926456	0.13156141297895	0.181144939839397
FANCG	-0.142295459005594	5.19825603700067	0.131824887622521	0.181485819352936
AASDHPPT	-0.11714826507379	6.24349218853483	0.131860348686533	0.181500253353858
AP1G1	0.0841045433947309	7.51026765340886	0.131867177850714	0.181500253353858
XYLB	-0.260052989912311	4.11894410617447	0.132039329416483	0.181715285979781
CCDC24	-0.324069406292841	2.7019472014315	0.132342099753176	0.182110005363274
MED4	0.160072084679839	5.07895189283652	0.132670682804585	0.182540145008888
FAM174B	0.913925247340785	3.89489411968637	0.132697391735239	0.182554885712908
DR1	0.0948356017152403	6.47695421627256	0.13283278087354	0.182719118730832
SUGP2	-0.113901786557255	6.2571870762237	0.133049360875806	0.182994981402214
EIF2AK4	0.135674210391947	5.78688724868992	0.133224563132077	0.183213873843402
CHURC1	0.132157562188461	5.62561751420178	0.133598972035805	0.183706634680078
COBL	-0.118254257875169	6.38516765424783	0.133973436433215	0.184199353091469
FBXO5	0.168092522490643	5.22429843401136	0.134098695144017	0.184349362524532
LEPROTL1	-0.109392622924462	5.78631738566744	0.134166736740432	0.184420687271896
TMEM223	-0.195362985183763	4.25848622278606	0.134261404375599	0.18452858961208
RRAGB	-0.233408372600228	3.40723184626172	0.134832958546237	0.185291818890813
DERL2	-0.159992231902096	4.88321512494159	0.134884906448175	0.185340890596318
ALKBH2	0.178568941799188	4.74833046404698	0.135044420002866	0.185537735102047
GABARAPL1	0.159055166924218	4.94328958360463	0.135158162199351	0.185671654451275
BID	-0.119589770440666	6.4068412976732	0.135285745564189	0.185824553390792
ASS1	-0.423760888401499	4.14348903073608	0.13540551110646	0.185966678490737
PCOLCE	-0.9282171913475	3.54843038415719	0.135448711077316	0.186003626461967
RUNX1	0.123741773077562	6.01979653581991	0.135533030231392	0.186094992184741
MRS2	0.0952709540768652	6.66408166710409	0.135547855080325	0.186094992184741
PIGP	0.266548068470146	3.06429605577402	0.13566385234032	0.186231843488102
NOM1	0.117446673067248	6.07412932975228	0.13586398464903	0.186484143932577
TMEM158	-0.379206108569783	2.95677634402271	0.135968520239396	0.186605185364626
CPOX	0.141231483983915	5.74715539128476	0.136138988972243	0.186816674418686
PHLDA3	-0.19593007083193	5.5765375937805	0.136206667960977	0.186887076393199
SLC25A44	0.146032978238303	5.4880759391657	0.136310863805344	0.187007559635821
ZSWIM1	0.197346082530191	4.15794715030476	0.136369928622421	0.187066105212463
PSMD5	0.130344616038906	5.91282399211519	0.136600501170078	0.187359874997489
PTDSS2	-0.206298351330517	4.08018462185059	0.136638135011297	0.18738897318961
FMNL2	0.116974251551762	6.31980837269881	0.136849288662326	0.187656005226856
PGBD5	-0.180414075669007	4.68285104255177	0.137033393270119	0.187885886279657
METTL15	-0.198710883381325	4.70120036165762	0.137271521986852	0.188189775427741
SLC43A1	0.269883969850818	2.89691829541712	0.137507212582278	0.188490249483731
PAQR5	0.471490325897336	4.27322144740218	0.137567292640437	0.188549959277688
SH3BP2	-0.218718339873969	4.99325350765062	0.13778444212068	0.188824908492233
POM121	0.108355330703567	7.64005249308894	0.137849961007759	0.188892016446338
TANGO2	-0.18435524701003	4.96205689115211	0.137959800355415	0.189019832107605
SMYD4	0.186774702456386	4.35407360436776	0.138119799511533	0.189216333192309
MUS81	0.126071553864352	5.10287246151999	0.138558078496814	0.189789641904018
SLC10A3	0.165559860211929	5.11008689786967	0.138571548758975	0.189789641904018
VPS37C	0.150375288800567	4.98125006775383	0.138608676927386	0.189814852197406
C9orf64	0.25281674010668	4.50748494417786	0.138623218528466	0.189814852197406
TMEM120B	0.0966283876020889	5.99505373481547	0.138884545125512	0.190149869663803
TBC1D10A	-0.181793404964868	4.24430086366497	0.139419718227519	0.190859691031628
OAZ3	-0.311008901605229	3.32204739318052	0.139447073575263	0.190874244508813
ING2	-0.270097610787167	3.32625138085542	0.139524018014104	0.190956663580162
CCDC28A	-0.313714857798854	2.28015067802842	0.139635027821254	0.191077609369663
ZACN	-0.197444899143503	4.41457137839752	0.139645872229244	0.191077609369663
BAX	-0.12191436716874	6.05981103834511	0.139680193220008	0.191101659700306
PCGF1	0.243904764984669	3.86522684691908	0.139701781608017	0.191108286406843
PGGT1B	0.146573057939358	4.80636992615308	0.139972542928682	0.191455732555734
CDK9	0.143974788952668	5.27716875622911	0.140288330667729	0.19186467560345
ZNF33A	-0.226123824422628	4.7546053136356	0.140330507924733	0.191899363401027
CAMKK2	0.125267105225153	5.74788057785663	0.140411757743681	0.191974651937221
SLC37A1	0.20617962021577	4.56901334176564	0.140419205675275	0.191974651937221
POLR2G	-0.139538259923807	5.64210118939493	0.140436953866128	0.191975919807655
CALML4	0.189461848161738	4.46356332761905	0.140582372896247	0.192151691241301
WNT10A	0.651909148731229	3.13632758881624	0.140944800638609	0.192623998286246
NEXN	0.32869985028226	2.92076590959907	0.141560576574017	0.193431645953554
HMGN2P46	-0.258697804429132	3.59672645508022	0.141569660794711	0.193431645953554
SPATA24	-0.559127826941396	1.68261611052667	0.141738834930174	0.193639612527899
SEC13	0.0987788855760658	6.5100953575538	0.141980461286183	0.193936259114304
TMEM87A	0.110649621990384	5.68478518950991	0.141989957168065	0.193936259114304
RAD51	-0.217918682258165	4.62630948129737	0.142068651353781	0.19402052386032
ARL2BP	0.143691467703619	5.42433286157122	0.142358320609021	0.194392858711504
MSMP	-0.317385884707306	2.68490516874376	0.142752604919776	0.194907941135231
GIGYF1	0.154062995752402	5.70087028297308	0.14289997161061	0.195085810525346
DCAF10	-0.284497515571075	4.54678075810704	0.143016672801469	0.195221778098692
TMEM126B	-0.15851150161259	5.40590564079974	0.14319208745049	0.195437849087831
GTF3C5	0.1349430241319	5.74569986335547	0.143549393117084	0.195898029303202
COX5A	0.0948201780204	6.81657689602866	0.143575138922447	0.195898029303202
SYNCRIP	-0.0615234058829543	8.68598899589155	0.143580742584884	0.195898029303202
EIF3D	-0.0745220248528922	8.00055849382114	0.14383079960411	0.196215744188586
TRAF3IP1	-0.206036942891403	4.23580808000949	0.143911018236385	0.19630171520639
ABHD8	-0.26685921391288	2.19736233932026	0.144077132783471	0.196504817932332
BRCA1	-0.165716601930348	5.83662083092066	0.144237378977625	0.196699869311941
DNASE2	-0.168779918300522	3.28003482231757	0.144447566225298	0.196962971723934
ZMYM5	0.22546981209483	3.63989023187784	0.144949291593152	0.197623493603231
ZNF236	-0.150518091728005	4.34608035170154	0.145043872430385	0.197728824181555
ITPK1	0.0942376392435284	6.84983749802607	0.14507187140881	0.1977398760993
IGFLR1	-0.379437201632053	2.10913322314625	0.145086631249938	0.1977398760993
PARD6A	0.26112732804458	2.56414388124634	0.145110279727457	0.197748492242325
B3GALT4	-0.24529278819622	2.3637115164417	0.145127807358422	0.197748766163045
ARVCF	0.183763739350629	4.2885822991692	0.145363699418928	0.198046544284139
RNF103	-0.15078786514949	5.10575321714687	0.145400047035635	0.198072420245607
DEAF1	0.137025701169304	5.29708537381402	0.145444377282678	0.198109163137273
CASP8AP2	0.179068229801038	5.31715788691733	0.145536450237603	0.198210919637442
CCDC138	0.22697222314321	4.13292943519754	0.145823552625458	0.198578237216841
CCDC14	-0.138571736887558	5.86144435836672	0.14587258303231	0.198621306388422
SLC23A2	-0.181022036685179	5.09418063550571	0.145905109334442	0.198641895840867
ARMCX3	0.177229683061347	4.97662780572463	0.146144076071184	0.198943504317799
MPP5	-0.116199311486201	6.21445281716251	0.146176856668607	0.198964396560384
RASAL2	0.138786460013777	6.03880666396234	0.146305692932084	0.199116011618635
GSTA4	-2.11802992925594	1.70477982038783	0.146356187340525	0.199160983202267
UTP4	-0.0828558470738842	7.36562099397657	0.146503726109802	0.199337985943153
SNX2	0.0906938090873324	6.5695841136318	0.146526311859773	0.199344951395349
LIN52	0.289682452258406	3.05363867659991	0.146608832879099	0.199433445726956
H2AFY2	-0.255162532949641	2.55222066311922	0.146914327342409	0.199825195800133
RPS6KA3	-0.119076632617862	7.36102778961857	0.147272087209128	0.200287932711842
POMK	0.315982188509101	2.13386227086378	0.147455011108038	0.20051281327011
DROSHA	0.110744824072625	6.24375916095189	0.147511735576986	0.200553161640803
NOC2L	-0.0884751379182505	8.16708848837609	0.147519827562827	0.200553161640803
MAP7D2	0.391250308174	4.67325752303645	0.147669507691101	0.200732740743037
TBX3	0.674381449034345	3.67615386092639	0.147885971613711	0.201003047996581
CLCN7	-0.105805198613828	6.5320358374617	0.14822831699933	0.201444365552912
BPGM	-0.181993569415004	3.65059990205511	0.148517173561738	0.201812894613658
ABHD17A	-0.175089500713916	5.40280728875855	0.148672865954946	0.202000407040929
HERC2P3	-0.167879018914524	5.56023362160538	0.148814618376197	0.202168936975067
CSTF2	-0.102642129604179	6.12517169110872	0.148952795355595	0.20233257003016
MED28	0.14044399537933	5.86209888493683	0.149061780371953	0.202456515456991
ORC3	0.121646174557985	5.21953257527475	0.149917536286206	0.203594578966501
KIAA1429	0.126758398441253	5.98967267339119	0.150003990896213	0.203687751112252
CEP290	0.217060648864055	5.28642344439739	0.150161048845014	0.203876760702849
MED7	-0.164086853973961	4.26839207925656	0.150216210949454	0.203927395690034
INO80E	-0.142078040834945	5.7492925121635	0.150268583577294	0.203974232203574
METTL21A	-0.174684005192543	4.82546605920879	0.15035680180864	0.204069708531575
SYMPK	0.0901540491988989	6.73073741340708	0.150525341912812	0.204274164952548
KLHL2	0.193959010146839	4.39585095773956	0.150899491392665	0.204733930693442
EVI5	0.208600974299517	4.84509965662642	0.15090001095183	0.204733930693442
PPHLN1	-0.12905859900096	5.93829054340078	0.151024014452746	0.20487781730051
MED29	0.0976215355031828	6.32781335155281	0.151213392033173	0.205110345052841
CMTM1	-0.289152614943556	2.38084066367232	0.151420161343819	0.205366405397148
GAL3ST1	0.533959991021358	2.74442015231866	0.151483516204108	0.205427919491146
GAS6	1.06478800261704	3.06214916918601	0.15161143275847	0.205576961158658
MAP7D3	-0.203521218460348	4.68085616226247	0.151636187809487	0.205586102574207
BCOR	0.133332893457271	5.046211173589	0.152014907770972	0.206075085210845
FAM58A	0.179445624943984	4.87313536898797	0.152164368302527	0.206253198982986
TPRN	-0.209322504817897	4.72974632327497	0.152271151701172	0.206373430039838
LOC100129931	-0.166328170004563	6.12332305036906	0.152819904778859	0.207092563908943
STOML1	0.178647812062859	3.63059270174748	0.152881325409318	0.207151201103709
IQSEC1	-0.197264362174535	4.64605834857787	0.152935881715235	0.207200524455837
CABLES2	-0.170523178350575	5.55457778841906	0.153147857393044	0.207463085629296
RP9P	0.194322075982544	4.10898137605284	0.153182173323531	0.20748494471178
FGFR1OP	-0.139656210395065	5.18462480179413	0.153429147045616	0.207794808974916
LBHD1	-0.123420285055717	5.87371816785512	0.153495016300297	0.207859352282307
HSPH1	0.0885793298729661	8.57994190487921	0.153554165419566	0.207914781104936
DUSP23	-0.417709175344178	0.99589138589292	0.153573356173901	0.207916098933895
LOC100507577	-0.209437894312885	3.88781789201731	0.153599594955294	0.207926957327099
PI3	-0.675252386056774	3.46242684187231	0.153977652525216	0.208414011891637
STXBP2	-0.0981623460839263	6.17200363568479	0.154083436180488	0.208532462602622
ZDHHC4	-0.128947417314008	5.54129338955539	0.154265661353303	0.208754326894148
C1orf123	-0.1884763634793	4.31225706101716	0.154333641770302	0.208821559398276
GOLGA4	0.130059046667115	7.70087617297303	0.15439210076474	0.20887589450308
SF3B6	-0.105513803696831	6.47514925499296	0.154671953822455	0.209229703564736
ATPAF1	-0.120291054579839	5.44969160674104	0.154864210281089	0.209464948084626
EXOC3	0.12759493788879	5.78126789173955	0.15497569754508	0.209590903671288
LRIG1	-0.167494141316736	5.13879548775157	0.155014506646236	0.20961855027885
BMS1P4	0.395055078647978	2.80961709173332	0.155130061760247	0.209749957927935
NRTN	-0.394601899784223	2.3892388427317	0.155203001498493	0.209823721405153
AATF	0.0873471013572507	7.46301713294668	0.155670059919307	0.210430225495564
KRIT1	0.195749487920075	5.27129836035608	0.155719408451055	0.210472004814294
DNAJC30	0.25010277561247	3.85901389977088	0.155917549128672	0.210714859467795
TELO2	-0.116079272266728	6.33069252361392	0.155936471962924	0.210715481235241
LRRC1	0.130488964716821	5.85913257147258	0.156118163018391	0.210936023976429
TMEM203	0.183047440517679	5.05975163071	0.156204415284973	0.211027579503716
EHF	-0.0728147118042073	8.42903303075796	0.156717919122322	0.211696249371885
PIGL	0.429770961653643	2.48416813844891	0.156972346176789	0.212014838688248
IQCJ-SCHIP1	0.169078431178521	4.20621326696752	0.157048177686784	0.212067067195842
SCHIP1	0.169078431178521	4.20595909926204	0.157048177686784	0.212067067195842
ANKRD36B	-0.25183518479269	4.24461901461743	0.157181080233489	0.212221420644127
ONECUT3	-0.230512006906966	2.47379198950212	0.157591813801222	0.212750812741111
ZER1	-0.152932860758473	4.35303830476106	0.158093828013246	0.21340329498701
FAM96B	0.119470353836984	5.78966417231205	0.158253885511205	0.213594086487629
ELOVL6	-0.142303101660879	4.48405580029889	0.158306859583367	0.213640320258362
DDX39A	0.0863448472913352	7.08654445912316	0.158374539808653	0.213706387188007
HSPE1-MOB4	-0.138181133326175	7.6933766622788	0.158642474560182	0.214040190894823
APOC1	-0.636647620326775	3.07696867515333	0.15865942477615	0.214040190894823
CAPN7	0.171504375553823	5.11022217364459	0.158768309257234	0.214161767350527
HSP90B2P	0.164820942976657	4.1752743152789	0.158936023417833	0.214362660750145
GFM2	-0.0979175036293247	5.98662600856351	0.159043080765887	0.214461436569292
TOM1L2	-0.223201609955946	4.48381713113556	0.159061979940744	0.214461436569292
GOLGA1	0.195389539478816	4.55436202032122	0.159065632222821	0.214461436569292
SAP18	0.107021762455297	6.94971052996518	0.159105868266795	0.214490346625199
NDFIP2	-0.152594119487058	6.12769878302984	0.159149901307389	0.214524367972272
TARSL2	-0.412612376451592	3.45701552657228	0.15935097448094	0.214770036815183
URB1	0.127575216582634	6.45456391714124	0.15979272996867	0.215339996119073
MRRF	0.14358170711326	5.20526519611589	0.159920032910917	0.215486108100625
