gene	logFC_DE_Caco2_S1.24h_mock.24h	logCPM	PValue	FDR
CENPB	-0.0435152008077034	6.78096127056951	0.650929544670005	0.814589790934076
ZDHHC23	-0.0769036350265868	4.77344080014529	0.65102491873905	0.814619822121344
SNX6	-0.0309882816548653	6.40478891636762	0.651127533362258	0.814658905751311
SSX2IP	0.0548666873243715	5.46092326569354	0.651310975647354	0.814799097343336
RPRD1B	0.0362721993912786	6.5980150753846	0.651390102786925	0.814808772808765
TOE1	-0.0538013502365651	4.94389933471058	0.651691304592537	0.815096203760507
MYL6B	-0.115532718154722	3.93653404272954	0.652077034623747	0.815485878963133
DHX37	0.0321241976553465	6.68725035251811	0.652145765118419	0.815485878963133
MZT2A	-0.0441613496746422	6.52244171233902	0.652269826187625	0.815522523175965
FAM102A	-0.0620046282513576	5.93245387253846	0.652317980730166	0.815522523175965
DDX20	0.0716659266900569	4.49155791141704	0.652482911181427	0.815639371885392
RAB38	0.0495579841142998	3.48773231497299	0.652582290674738	0.815674261687743
ZNF816-ZNF321P	-0.253238870555265	2.69552003282083	0.652979305372258	0.81608112266903
FAM72C	0.0611329609858176	5.31736633220828	0.653090829977598	0.816131133530529
OTUB2	0.200842637385157	4.29542209751323	0.65329033921434	0.816225627704216
CLIC4	-0.0470408893264728	5.85913937125487	0.653309481212478	0.816225627704216
GSAP	-0.165198108081534	3.12888027211253	0.653428834064711	0.8162853856371
RB1	-0.0577089375562775	5.85896280736579	0.653707586640749	0.816416519996216
ZMIZ2	0.0495776911231963	7.2327119944817	0.653757973462774	0.816416519996216
GLRX2	-0.0774284729369334	3.86828381902172	0.653800416513345	0.816416519996216
TOMM5	-0.027755267252535	6.40351429291502	0.653923151518472	0.816416519996216
RUSC2	-0.117272607449031	4.29411658683451	0.653962388725404	0.816416519996216
UPF3B	-0.0552211714866279	5.23529300377121	0.653963009358223	0.816416519996216
CDK8	-0.0348189923139448	4.91577717077345	0.654176089122692	0.816593208482696
CDC27	0.0479542596788742	6.52422491078856	0.654303434779906	0.816644048094514
CCDC102A	-0.0796709425691455	3.32034879881462	0.65435992463194	0.816644048094514
SGK2	-0.22554805948885	3.92107093309583	0.654716885354452	0.817000198179572
SNRPC	-0.0301261423302709	6.81380066828689	0.6550543661638	0.817331964690876
CLVS1	0.053276856838135	4.30220156005724	0.655818916687772	0.818151938687769
TGFBRAP1	0.0293671561729146	6.05334069805812	0.655854909932042	0.818151938687769
NUDT16P1	-0.0991734508148343	3.98935029567698	0.655975822536585	0.818213340175962
SCRN1	0.0256533091708052	8.33618729774215	0.656144917749277	0.818290960104066
GJD3	-0.135898507993259	3.27091123117759	0.65626839533362	0.818290960104066
SAC3D1	-0.0645378897434108	4.45393524366935	0.656287790910775	0.818290960104066
ARL14EP	0.0521680176086534	4.63459647103779	0.656324844369809	0.818290960104066
COG5	-0.0243084206714795	5.36438861594484	0.656969787332789	0.818938707884273
TMEM150A	0.0707835880769943	4.08671070940499	0.656991711248518	0.818938707884273
SRA1	-0.0359520970104013	5.72363971111819	0.657059777717395	0.818938707884273
ARL17B	-0.105604342985075	3.15882958525436	0.657277165618191	0.818938707884273
LNX2	-0.0485729703129445	4.88063390943068	0.65732975506187	0.818938707884273
LOC105370333	0.119552851611119	2.26437496111752	0.657393306721124	0.818938707884273
BLOC1S5-TXNDC5	-0.0171838008842636	7.80288217582075	0.657414361026414	0.818938707884273
CINP	-0.06523229194789	4.76118619640944	0.657418421242067	0.818938707884273
CFL1	-0.0195486885216407	9.43161145245993	0.657802822965844	0.819328125996854
PPP3CA	0.0497799272185715	5.9322605403949	0.658399541829559	0.819981882464072
SMIM12	-0.0385436320113128	5.02651166061428	0.658505468530197	0.820024322131493
MBD4	0.0424634665777432	5.54644524773012	0.65863068312713	0.820090768768267
MED30	-0.109041739488562	3.33601381479376	0.658884936153719	0.820317854949536
WASH3P	0.0534049036654692	5.83905345935483	0.65911333317177	0.820512704132789
LOC101928140	-0.301728698140566	2.31873071608424	0.659211890036873	0.820545893880557
IKZF5	-0.0674668223653944	3.82992376448694	0.659356682716537	0.820636621575118
SRSF11	0.0278944910601649	7.20602711462099	0.659506364963017	0.82073341438479
NIN	-0.0417977135982942	5.58987936200551	0.65984337864592	0.821063288321619
DBR1	-0.0585344076687541	5.32049860479433	0.660245572265019	0.821452054870743
SRSF4	-0.0268253171834229	6.36964394976605	0.660299759167984	0.821452054870743
ARSA	-0.230784636454174	3.59787404150867	0.660450124386442	0.821549566171386
SCO2	-0.0520163482998592	4.91575989670889	0.660793371302486	0.821886960186931
ANKRD54	-0.0997211488929226	4.05224387003395	0.661391870932436	0.822541726375928
INF2	-0.0481016347043187	7.40051585217691	0.662118183697447	0.82335528770309
MRPL34	-0.0421919732334366	4.99844613373849	0.662680884983503	0.823965240256751
CALCOCO1	0.140658335134219	3.42375833181164	0.662767605167883	0.823983298233229
ZNF282	0.048723851586817	5.5757560962849	0.663073462148865	0.824273763588388
PCDHGA1	-0.110859437064847	5.31210677486138	0.663638745155214	0.824859375515062
WASH7P	0.0440111414467672	5.98950487653877	0.663689095360976	0.824859375515062
MINOS1-NBL1	0.0597349122405642	5.18421119293117	0.663798124484821	0.824900974225942
POP4	-0.0386952613891828	5.58905717991024	0.663867120675132	0.824900974225942
DUSP12	0.0492640183330814	4.94714271730063	0.664161638403204	0.825177093304569
SERPINA3	0.520246243034698	9.10527833134513	0.664386236248357	0.825325861795101
PI4K2A	0.0379453432605834	4.94949668715371	0.664490349191168	0.825325861795101
TRIM37	-0.0202722277180499	5.22737892294746	0.664498321566212	0.825325861795101
RASSF9	0.126072474889476	2.03834864227053	0.665089609604357	0.825970371535858
PEMT	-0.102218356494199	3.96202074066953	0.665514961331803	0.826408688247184
IRF2BPL	-0.0605790374265927	5.17570328378763	0.665799156620911	0.826660423012975
CLASP1	0.0353328954328086	6.47727927791668	0.665862548739007	0.826660423012975
UBALD2	-0.111450201690739	4.3691985383211	0.666025066066486	0.8266906870308
MSX2	-0.128636842585589	2.97148140126407	0.666031794203821	0.8266906870308
STEAP3	-0.0284658496752001	5.94240712329437	0.666327549638586	0.826967847327662
ZBTB41	-0.0626014999659246	4.90877356764909	0.666890703344644	0.827576774738765
ZNF76	-0.0808265445901956	4.5692803246203	0.666970039604967	0.827585242662697
PLCD3	0.0295299323078533	5.51714797725051	0.66742752530718	0.82806287056537
KATNA1	-0.0971763923530532	3.87533306906837	0.667821960905956	0.828374037057429
RND1	-0.181128009553013	2.39635298122889	0.667823492067415	0.828374037057429
LUC7L	0.0545073422027346	5.69484957809737	0.667930304576256	0.828416492732972
PIDD1	-0.0627821292563326	3.8750874103898	0.668182675690435	0.828563833087018
ZNF446	-0.14760530336875	3.16743563696063	0.668194297707256	0.828563833087018
TMEM167B	-0.0715569450459704	4.4316352622436	0.668538356303522	0.828831028555367
RBM8A	-0.0260018332116598	7.23301084076246	0.668555020492483	0.828831028555367
NOL7	0.0269717046578568	6.76135890168101	0.668699949975366	0.82884246355044
RNF43	-0.0392262860655424	5.12993674727503	0.668709489562118	0.82884246355044
C19orf52	0.0494249037399863	4.41298410903392	0.668870769900961	0.828868688432506
SNRK	-0.0867692109947098	5.17390694676166	0.668875897701163	0.828868688432506
FAM193B	0.0634848989343614	5.347514919794	0.669031536461792	0.828971547675436
C12orf29	0.0584254429704068	5.09556799187894	0.669387057617345	0.829322024379805
NPIPA8	0.0437471973827116	5.38126489744845	0.669626941437338	0.829448062877857
NPIPA7	0.0437478495765834	5.38126489744845	0.669634141010828	0.829448062877857
TRIM38	0.124478920735946	5.31616153362259	0.66976446471382	0.829519461289075
TOR1AIP1	0.0431385767938155	5.94653097945616	0.67004760316035	0.829760264249453
OTUD3	0.0490524296262413	4.50497443953064	0.67014195556062	0.829760264249453
AARS2	-0.0741774862441736	5.6621250562637	0.670177001301276	0.829760264249453
PPIB	0.022868117203812	8.80623483687827	0.670448199060068	0.830005998033686
FAM98C	0.11035139779325	3.3746559431674	0.670626251967469	0.830136378926759
PTMS	-0.0424432225458458	5.39613627044687	0.671460516423937	0.830932843498052
PALM3	-0.233006378431059	2.79108287930233	0.671468955329598	0.830932843498052
BRSK2	0.0480072286084342	4.22790053688286	0.671550417813895	0.830932843498052
NDUFAF1	-0.0439396250178873	4.10303813947333	0.671560899713137	0.830932843498052
SLC35E1	-0.0429859170831689	6.11635632633705	0.671742394917279	0.831012823740913
POLR1A	-0.0224118680701223	7.16659098063237	0.671771165498437	0.831012823740913
RPP21	-0.0572188569194361	4.34897287255459	0.672290688811948	0.831538295074651
MERTK	0.0470080041154168	5.35511631953672	0.672684888130529	0.831538295074651
RPS24	-0.016860672275569	9.21815676557147	0.672696237375078	0.831538295074651
RPLP1	0.025678417673701	9.86348071628959	0.672731407410717	0.831538295074651
FUT10	0.06743169158864	4.3237994332111	0.672748526842189	0.831538295074651
RYK	0.0236920861318486	6.65603728139039	0.672805781258714	0.831538295074651
ZNF771	-0.172205327959354	2.50350388729474	0.672828866439279	0.831538295074651
DEPDC7	0.0921138784973361	3.13194283830853	0.672843307659212	0.831538295074651
METTL21A	0.050308970225937	4.82546605920879	0.672879761791919	0.831538295074651
RPAP3	-0.0301130012364503	6.18650662101603	0.672924532840574	0.831538295074651
TXNRD2	-0.0509400727281314	5.39419007721729	0.673015662804131	0.831560870367387
C6orf136	0.0894209677357516	3.87235057275881	0.673174455974313	0.831667034643303
NCOA3	0.0433984149448618	6.68278118023754	0.673400608803258	0.831821695573301
ANKRD26	-0.0748373185337256	4.29299438200978	0.673445410242469	0.831821695573301
ELF2	-0.0729070250504814	4.22988358670791	0.674096298550673	0.832535554091423
EMC6	-0.0710857171188402	4.65789413128968	0.674214515598014	0.832591459264243
LYPLA2	0.0382694283466708	6.02655790244541	0.674374193892122	0.832698547537682
PITPNM1	0.0434229923514841	6.32213000525451	0.674504199430529	0.832768977509804
GOT1	-0.0351997151284946	5.53354601603568	0.674618529914164	0.832820041309936
ZNF394	0.0618720268745997	4.10416796756201	0.674718012039427	0.832852765672289
NOSIP	-0.0449267251068055	5.56779625186635	0.674842794780746	0.832916709941889
ZNF766	0.0856868188739407	3.88723424475596	0.675200173093014	0.833177598184697
RANBP10	-0.0506485773848333	4.91994711201566	0.67520017573033	0.833177598184697
C12orf73	0.110784673297595	3.00867072335672	0.675274071843841	0.833178700751758
CDIPT	-0.0343996418309293	5.92007927284093	0.67540418576797	0.833189905806797
SDHAP3	0.0813610658581413	3.94655362677227	0.675451722835374	0.833189905806797
C9orf85	-0.29212501837928	1.74128250469926	0.675502844725758	0.833189905806797
DUSP3	-0.0447102351101345	6.6480456824349	0.675629294933681	0.833189905806797
WARS	0.0369888008025079	7.64318929162583	0.675648171229467	0.833189905806797
KRCC1	-0.0648982873524759	4.87877863484038	0.675957780204198	0.833481649251351
EIF2AK2	-0.0359560593474723	6.67982859061167	0.676116593740463	0.8335874132397
PTP4A2	0.0178483740938728	8.00212283125039	0.676301881765398	0.833725791379184
PSMC3IP	0.0931596848030372	5.17952059638181	0.676533021451918	0.83383227558788
FAM24B	-0.226599903041685	1.44526142301431	0.676534379386995	0.83383227558788
AAED1	0.0515998648494007	4.13362192288483	0.67704409614147	0.834365166949643
CLOCK	-0.0380350817471131	5.7547098880012	0.677112956828844	0.834365166949643
TREX1	0.110985021954271	2.62538858597893	0.677370382973782	0.834592268258639
MSANTD2	0.0863160802859765	4.12424766645703	0.677446588222553	0.834596061246114
PCDHGA9	-0.581891106751216	5.5404395623492	0.677696961253647	0.834814400300903
UBQLN1	-0.0247537828601659	7.29915265608742	0.677833831418628	0.834892889918066
NOXA1	-0.581940851799641	2.23342178344776	0.678059432413012	0.834998729931751
AIMP1	-0.0256878076365667	6.47930180456509	0.678066085079073	0.834998729931751
TRMT13	0.0786037783711722	4.22957984750729	0.678146252170794	0.835007355272982
ZNF480	0.101749825007388	4.22061981051153	0.678231833943611	0.835022645177824
MFSD6	0.0429186018298732	5.43704629698319	0.678431994412209	0.835178983089909
OVOL1	-0.0745668335912968	4.37361679913372	0.678602181627422	0.83524316455365
LIPH	-0.157404322153059	6.28574362966057	0.678630497231753	0.83524316455365
FIP1L1	0.0521365140668779	5.77366816745262	0.679049950785364	0.835584910135684
GPX8	0.323197416961166	2.88383649034491	0.679054590511563	0.835584910135684
SPAST	-0.0382955369042619	4.77673882181833	0.679278728582291	0.835770604712126
ADGRF4	0.0738320029655092	4.23690082508941	0.679358607674803	0.835778785102138
PPHLN1	-0.0206026983734358	5.93829054340078	0.679478601522156	0.835836309460268
CXXC1	-0.0265097326032882	5.04110412728049	0.6796807362768	0.835994853230641
PANX1	0.0356466499705468	5.69443813692483	0.679833426671831	0.83600039989159
MCM8	0.0411692232106905	5.96640340538694	0.67983419324501	0.83600039989159
TEN1	-0.0732373064115075	3.31052773549602	0.6799049953381	0.83600039989159
FBXO30	0.05891845021156	4.69962830213835	0.680154135887333	0.836163845948406
C1R	0.32318844183269	1.97587567792897	0.680249238442104	0.836163845948406
LOC285074	-0.0305083826317967	5.35123629303838	0.680257715730391	0.836163845948406
ATP2A2	0.0214689986505402	9.0466257282347	0.680520710830774	0.836397035614002
HIST1H3J	0.323692336925084	-0.678143606037195	0.680601855995332	0.836406695647111
HOXA1	0.0663181623017771	3.15438723897667	0.681092032630607	0.836918967314074
SLC23A2	-0.0626539319999827	5.09418063550571	0.681270332588724	0.836924612392513
C5orf24	-0.0228599600738958	6.47014034707795	0.681414768307934	0.836924612392513
MPC1	-0.0860173041875655	4.13147602581526	0.681499923891897	0.836924612392513
RPL23AP7	-0.0655520024529855	3.55717861547215	0.681531846800064	0.836924612392513
TEX40	-0.239252794873395	0.820142122192556	0.681563624971813	0.836924612392513
IPO4	0.0305484803679052	7.20859653439466	0.681591730549853	0.836924612392513
CAMTA2	0.130901908547702	3.86812793811807	0.681609942362955	0.836924612392513
PFDN1	-0.039684152970691	6.29764032239162	0.681880736053908	0.837167043952587
GPATCH11	0.0536324037685994	3.85257528817139	0.682290956730642	0.837486405523249
ALKBH8	0.0470623449722402	4.42762821592728	0.682354539928945	0.837486405523249
PLSCR1	-0.049057096710421	8.91722311356648	0.682360999295601	0.837486405523249
MNX1	0.0796058793734124	3.77499273911339	0.683457414960616	0.838741879241452
KCNS1	-0.527722177021003	2.8040437716627	0.683666018343388	0.838907673083871
MCU	-0.0446846924034356	6.20159974825619	0.684042610521448	0.839252082205734
ARHGAP39	-0.0847393104156576	4.75348898039886	0.684093763319017	0.839252082205734
TEN1-CDK3	-0.0792239243980869	3.92480418547435	0.684326971073783	0.839447949362112
FUBP3	0.025206501817168	6.72050436620868	0.684690773331239	0.839803954436263
PDPK1	-0.0344887530444131	6.18590371535156	0.6849058530113	0.839977487687295
ARG2	-0.0313813047699809	5.76015909969703	0.684991764734002	0.839992587397568
UBE2A	-0.0258778664501525	6.01435936607465	0.685252629686193	0.84013459360972
ACYP1	0.143194054312016	2.46368014539214	0.685327159915265	0.84013459360972
MKRN3	0.114190951831367	2.5874757993799	0.685328403268772	0.84013459360972
DDX50	-0.019665438674557	6.44291866898225	0.686148027019443	0.841049020768221
WDR81	-0.0448563046890848	4.62171735027029	0.686356787774591	0.841214563882239
STX2	0.0791244100908654	4.39696205350782	0.686532865377417	0.841280007779218
IRF2	-0.0789518972199905	3.68789283965572	0.686557609082242	0.841280007779218
OGFRL1	0.0696251894035157	4.18238734616777	0.686664295064574	0.841320407898227
LOC100131315	0.269038835425525	1.25733023450732	0.68701442815307	0.841532237279404
AGGF1	-0.0287250180403709	6.03165685982742	0.687119624764514	0.841532237279404
ICE1	0.0392787088565593	6.58870812751588	0.687144381956967	0.841532237279404
AXIN2	0.0218702957926941	4.58237222765705	0.687176322098651	0.841532237279404
BICD1	-0.099957663003181	3.98968480299233	0.687205857482174	0.841532237279404
PCOLCE	-0.0736143829708358	3.54843038415719	0.687391612522873	0.841657375517286
ZNF506	0.135303609608598	2.47862768268548	0.687532933386338	0.841657375517286
LYPD3	-0.84987828027244	1.28527045299834	0.687572094475437	0.841657375517286
ECHDC2	-0.688015037200432	2.97691700076346	0.687707481858917	0.841657375517286
MDFIC	-0.688029283016151	3.10459360841805	0.687723961113942	0.841657375517286
ADGRL1	-0.0742596552155783	4.57300120272322	0.687750519939911	0.841657375517286
DUOX1	-0.850042391609023	1.74980884279427	0.687826038466503	0.841659545086115
SLC39A8	0.163952931517972	3.61866023490787	0.688087370050791	0.841781514806848
SLFN5	1.18478065254204	5.85346484952485	0.688095449214608	0.841781514806848
C6orf223	0.645821926915476	3.03779638041708	0.68818028916461	0.841781514806848
DUSP10	0.890362189930886	4.04244898568266	0.688262901534448	0.841781514806848
TYW1B	-0.0839382510216092	4.00641565042404	0.688294497167923	0.841781514806848
PIGM	-0.0597744661598013	4.65921533256941	0.688479779866013	0.841851551778448
TCAP	0.645903169364697	1.86847571870758	0.688499288907389	0.841851551778448
TMEM222	0.0841891972446645	4.81076920517592	0.688763205866866	0.842084035196416
HLA-G	0.239724211482398	3.53150358625297	0.688843303068749	0.84209175427631
USP21	0.056724204146854	4.26437506359738	0.688953203118987	0.842126182496752
HINT3	0.0392755967414112	4.63734599037478	0.689019039004177	0.842126182496752
C14orf2	0.0442518485534033	5.25725399807022	0.68910605380611	0.842142348440854
RANBP3	-0.0487946788350652	5.9060035842906	0.68924750257256	0.842225026430474
AP1AR	0.0684433500840863	5.23128414827629	0.689366126057064	0.842279798382322
BACH2	0.891082977068045	2.19119285732385	0.689563659647524	0.842372738966478
TNFSF13B	0.64667961000777	1.21591696573101	0.689589809880294	0.842372738966478
CCDC24	-0.194869077684115	2.7019472014315	0.689860496584219	0.842564706060237
SLAIN2	0.025651303586013	6.24172946901716	0.689961204605141	0.842564706060237
CASP1	0.891584247369119	1.51051349139758	0.689968434490403	0.842564706060237
TUSC1	0.423271517422435	2.80516252878472	0.690054480594812	0.842579628439991
TOPORS	-0.056895217240886	5.17280547883507	0.690208826234481	0.842647197308531
C1orf56	-0.131299759310563	3.55241941215631	0.690257482488168	0.842647197308531
MICALL2	-0.0819657622937364	4.96278669998371	0.690372925605809	0.8426979892983
SEC22A	-0.0560899835160727	3.87538269347328	0.690569388206214	0.842847655608761
SRPK2	0.0381835070981957	5.61579187749135	0.69083873305065	0.843086233993485
FAM109A	-0.0596915400085741	3.99056094726527	0.69099608078549	0.843188096867828
SUSD2	0.0462634264455433	4.38714540765041	0.691494836618903	0.843706496721354
DICER1	-0.0310734233325302	7.4500974974514	0.69183380192279	0.844029843008531
TMEM102	0.179188609956663	2.48255016100777	0.691922289530736	0.844047572724913
DSE	0.368037805453644	3.16941665485407	0.692127042988676	0.844140906780879
BCS1L	-0.0400168818906115	5.66640859763262	0.692146978069061	0.844140906780879
VAMP2	0.108977164113592	3.36398165558595	0.692393314617481	0.844140906780879
TMEM201	0.0278758706435079	5.26758425877156	0.692395306259244	0.844140906780879
PHF14	-0.0271605769145441	6.34150741454646	0.692426338044111	0.844140906780879
U2AF1	-0.0235735052575581	7.48588878037286	0.692474841056506	0.844140906780879
ZNF182	0.0900549612184866	3.53796300804539	0.692516543431996	0.844140906780879
TCAIM	-0.0700158057315297	4.20929771090801	0.692592641703412	0.84414350915859
RPL35A	-0.0223692089655508	8.18053569355644	0.692708607872768	0.844194697453486
TBCC	0.074050649176228	4.81686041404877	0.693004502808066	0.844375510520975
CNBP	-0.0183438271770812	8.66377924764942	0.693004942350825	0.844375510520975
ZNF330	0.0674964500654283	4.60563259805275	0.693162496065417	0.844477323611721
FAN1	-0.02939535554593	5.24700067956985	0.693509722097807	0.844810167392707
PHACTR4	-0.0295524513634929	6.00401448185825	0.693631504179626	0.84486834121687
CFAP20	0.0423898442161003	5.41312080495814	0.693943246156549	0.845141485800487
INTS4P2	-0.0680379450345159	3.18823718117479	0.694003855684059	0.845141485800487
XPO4	0.0409044581413788	6.03604746633457	0.694342025616324	0.845409427053752
STRA13	0.0381094626138565	5.77788978912766	0.694414994944401	0.845409427053752
RGS19	0.0393919632556675	4.66609133988676	0.694586874198451	0.845409427053752
MBP	-0.0733968316358409	7.35422430788496	0.69472764436832	0.845409427053752
PCM1	-0.0315610766997736	7.07899533493917	0.694881068674195	0.845409427053752
BCAS4	0.054117710096246	3.37303901057727	0.694887344027094	0.845409427053752
SLC2A14	-0.020559476962525	7.32489821358554	0.694901263251331	0.845409427053752
U2AF1L5	-0.0234235113584391	7.48719014744008	0.69490236634938	0.845409427053752
TSPAN5	-0.134779610532037	3.02106206485902	0.694987222737311	0.845409427053752
ARL6IP5	-0.063901770035905	6.20180468320544	0.694999046129712	0.845409427053752
ARGLU1	0.0239897682063934	6.10697502736249	0.69503869745425	0.845409427053752
MED9	-0.0609549222040109	4.12881979489242	0.695155732722911	0.845461677063788
RANBP1	-0.0218301585746167	8.47488345755181	0.695630511375779	0.84594896391388
CUX1	0.0343026890050006	6.20158063264146	0.695730130130897	0.84597996752439
YIPF4	-0.0441973741442785	5.16389225189716	0.696315658682003	0.846601748432694
LINC00491	0.0918092026982578	2.43976522871554	0.696725583706934	0.847009915514192
DAP	-0.0323149169686279	6.97039695864634	0.697248688025686	0.847555573164038
ZNF410	0.0491903620272265	5.57293054263785	0.697527626498755	0.847717554519762
UVSSA	-0.0717769834315198	4.05221022443772	0.697600368238797	0.847717554519762
CARM1	-0.0294250157963008	6.6221926605385	0.69762209317629	0.847717554519762
LRCH3	-0.0780238200560312	4.13590590922291	0.697741407268644	0.847717554519762
VPS36	0.0369994974319824	5.65629269375336	0.69775332578276	0.847717554519762
SNAPC5	-0.0779533762773227	4.34009332807593	0.698034013209885	0.847968301518299
NSUN5P1	-0.0421325789189569	5.13222182475068	0.698126350668971	0.84799021287622
ERCC3	-0.0216321538951962	6.15780994378071	0.698203083729658	0.8479931674584
GALNT5	-0.0660428649661739	5.77688298062627	0.69856509660547	0.848342567307749
SLC25A16	-0.0694448596465122	4.14743732552325	0.698983374319294	0.84876021397022
MTFR1	-0.0398420498921947	5.13425304772985	0.69921009704837	0.848893584655137
TXN2	-0.0380506959551452	5.61923292320039	0.699242793892332	0.848893584655137
POLE4	-0.0324363466167901	5.51733464190893	0.699367772991538	0.848893584655137
KLC2	0.0413195377013122	6.09229176954931	0.699465368776149	0.848893584655137
PPP1R9A	-0.0573170063891384	5.64267865752243	0.69947958554886	0.848893584655137
FASTKD1	0.0538969946183024	4.90293194351948	0.699545746739241	0.848893584655137
SLC33A1	0.0726409357577603	5.94690062449912	0.699613866403769	0.848893584655137
LOC652276	-0.0665459825295273	3.55882720430072	0.699788749772041	0.849015520479249
NUP54	0.0426758503970862	5.66113846680613	0.700540908991228	0.849837733239464
LOC391322	-0.12928683032929	2.27924133666638	0.701020469890217	0.85012895140081
LRRC8E	-0.111368948883905	3.59460596124737	0.701039395235635	0.85012895140081
OST4	-0.0312670005729056	5.82693289776909	0.701094551431233	0.85012895140081
FAM102B	-0.0821839521276987	3.92218656155432	0.701129585861805	0.85012895140081
TRIM65	-0.0824000904531383	4.74417913436136	0.701153405724684	0.85012895140081
ZNF696	0.0582059757436787	4.43032361553329	0.701267437141817	0.850176891873759
NAT9	-0.0333086160923053	5.51630346609271	0.701601133124436	0.850332790324015
CFAP36	0.0513089647110811	4.63103131867621	0.701617526852666	0.850332790324015
MRI1	-0.0571526586377292	4.78026509237261	0.701619546699488	0.850332790324015
STIM2	-0.0334839139801383	5.7506722864603	0.70170217935179	0.850337772005734
TMEM234	0.1316750541832	2.9580564721968	0.701772669282573	0.850337772005734
GPR37	-0.015073066143695	2.15440774879627	0.702010822299261	0.850536041921599
SEC14L2	-0.153458959604049	4.70334486531413	0.702210059608321	0.850562027275192
MRM2	-0.0245694474611595	6.35818196582143	0.702249922815767	0.850562027275192
LARP6	0.0629824242952297	3.99654823754912	0.702255847105418	0.850562027275192
SET	-0.0161076742096231	9.50610721693852	0.702611698265905	0.850902728385906
RPL36A-HNRNPH2	-0.0151498669588537	8.24497841021222	0.702794057374181	0.851033270749234
DYNLT3	0.069145392247734	5.67278949953745	0.702971958656102	0.851158387878431
B4GALT6	-0.0353754488741636	5.04381459234588	0.703168287249339	0.851235586113944
FERMT3	-0.295887224325669	2.00488539505411	0.703184886172108	0.851235586113944
SPTBN2	0.0411346702559434	6.19457304467392	0.703658650771664	0.851718759280624
UBAC1	-0.0414928778781296	4.68512584017	0.703806833985664	0.851767605594774
SGO2	-0.0317106534964934	5.68619984158359	0.703848268497706	0.851767605594774
PLIN3	0.0348488719392425	6.25437355491202	0.704077149623213	0.851921788037576
MAP6D1	-0.241905341788204	2.28282947727597	0.704124965088798	0.851921788037576
DPH7	0.0656561301134781	4.40837661846032	0.704318339545953	0.852065423917528
C19orf60	-0.0685639453832193	3.92643998782694	0.704411772720807	0.852088135883685
ZNF576	-0.0847750233270465	3.65498874188101	0.704641994727182	0.852276291418114
ZBTB8OS	0.0657336858661813	4.77125046563117	0.704736021605593	0.852299694244425
TAPBP	-0.0515423121442781	7.49361559757112	0.704864835345851	0.8523651584872
PIGW	-0.0429620643186049	5.73475326532674	0.705172407398613	0.852646751312678
C4orf33	-0.249314518450519	2.0514886438425	0.70535480196895	0.85270360026625
ANXA5	-0.0238813716166186	8.30981146645552	0.705427199240287	0.85270360026625
ASXL2	0.0526982717997995	5.7826366430361	0.705443563805655	0.85270360026625
PARVA	-0.0452272887681708	5.57361839583203	0.705840346408331	0.853092859637645
PIP4K2C	-0.0392501106152381	6.05136697182683	0.705931194204515	0.853112316757321
TSTD2	-0.0441649734766602	4.44661071113624	0.706209011870719	0.85330637655334
AARSD1	-0.0391843669791586	5.09951807838916	0.706241306661075	0.85330637655334
SLC25A36	0.0389074748680002	6.51261078277836	0.706364114472775	0.853364416055656
LOC100129148	0.0710675730042449	4.07608143299436	0.706466707328255	0.853398023998452
ELMO3	0.139958980782384	4.23236806880142	0.707058685289383	0.854022729940494
REXO4	0.0393366092604696	5.70666989943525	0.707209392821948	0.8541050434445
CAPN10	-0.0965654901119155	4.44490399964087	0.707344985435932	0.8541050434445
KRTAP3-1	-0.095911810157131	2.56168191611046	0.707351342384773	0.8541050434445
MRPL2	-0.0420244632561218	5.46171642472779	0.70763439563862	0.854273759593322
TANC1	-0.0318001203740233	5.82652637296063	0.707642010674949	0.854273759593322
PRKCI	0.0435257449333233	6.65166751254207	0.707715622268891	0.854273759593322
PRPS1	-0.022506828500391	6.27591247438061	0.70792626586147	0.854437655697648
SLC4A4	0.177359740334061	4.27022079774858	0.708020528456312	0.854461064954201
C19orf68	-0.152101593164524	3.83938630356874	0.708140299739693	0.854515250679754
E2F1	-0.0404644140965569	6.56000812136045	0.708419794249256	0.854762143119438
LOC105369438	-0.129627388272569	3.56678108438993	0.708534638109304	0.854810340881764
LPXN	0.177496631830186	2.0216836136173	0.708781898829723	0.854992210684466
GTPBP2	0.0481741584576282	6.02847946184121	0.708835214010025	0.854992210684466
UBR4	-0.0249950616711284	7.92356485106219	0.709102143551464	0.855172034231363
RNF19A	0.0627891334737254	5.02600364532971	0.70913415683568	0.855172034231363
TAF8	-0.0822828855746345	4.30609721573131	0.709369668158224	0.855365665366065
ZC3HAV1	-0.0325655455252188	8.06142955135466	0.709638593215471	0.855599541978467
EEF1AKMT1	-0.106929497869464	2.01578863024327	0.709941956842422	0.855874886811299
PPAT	0.0277738292929073	6.4142570512778	0.710210860671382	0.856108634647495
RRAS	0.129427277766445	4.66433134683188	0.710827580814122	0.85672806393906
CDK20	-0.141800448786341	2.41429639696815	0.710964105982271	0.85672806393906
LOC105377102	-0.082794787279042	1.84406859236908	0.711005400037564	0.85672806393906
PGGT1B	0.0399708696212894	4.80636992615308	0.711024990942852	0.85672806393906
ALG2	0.0651901954060549	5.37721966585234	0.711413860767389	0.857106132475268
